manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,location_region,number_of_photos,up_counter,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed
Subaru,Forester,automatic,other,116000,2015,gasoline,False,gasoline,2.0,suv,False,owned,all,18900.0,False,Минская обл.,18,4,False,True,True,False,True,True,True,True,True,True,31
Subaru,Impreza,mechanical,black,182000,2007,gasoline,False,gasoline,1.5,sedan,False,owned,all,5500.0,False,Гомельская обл.,8,8,False,True,False,False,False,False,False,False,True,False,262
Subaru,Forester,mechanical,red,226800,2001,gasoline,False,gasoline,2.5,universal,False,owned,all,3799.0,True,Минская обл.,18,20,True,False,False,False,False,False,False,False,False,False,38
Subaru,Impreza,automatic,white,339572,1997,gasoline,False,gasoline,2.2,universal,False,owned,all,1600.0,False,Минская обл.,9,19,True,False,False,False,False,False,False,False,False,False,132
Subaru,Tribeca,automatic,other,104000,2012,gasoline,False,gasoline,3.6,suv,False,owned,all,13500.0,True,Минская обл.,6,1,False,True,True,True,False,True,True,False,True,True,11
Subaru,Outback,automatic,black,187000,2011,gasoline,False,gasoline,2.5,universal,False,owned,all,12300.0,False,Минская обл.,3,8,False,True,True,True,False,True,False,True,True,True,40
Subaru,Forester,automatic,grey,92300,2012,gas,True,gasoline,2.5,suv,False,owned,all,14499.0,True,Минская обл.,16,41,False,True,True,True,False,True,False,True,False,True,70
Subaru,Forester,automatic,black,135000,2014,gasoline,False,gasoline,2.5,suv,False,owned,all,19500.0,False,Минская обл.,7,16,False,True,True,False,False,True,False,True,True,True,227
Subaru,XV,mechanical,blue,76000,2015,diesel,False,diesel,2.0,hatchback,False,owned,front,14000.0,True,Минская обл.,11,3,False,True,False,True,False,True,True,True,True,True,16
Subaru,XV,mechanical,grey,72000,2014,gasoline,False,gasoline,2.0,suv,False,owned,all,14938.82,True,Минская обл.,9,1,False,True,False,False,False,True,True,True,True,True,12
Subaru,Tribeca,automatic,blue,35000,2006,gasoline,False,gasoline,3.0,suv,False,owned,all,6600.0,False,Минская обл.,10,5,False,True,True,True,True,True,True,True,True,True,17
Subaru,Outback,automatic,blue,170000,2010,gasoline,False,gasoline,2.5,universal,False,owned,all,11550.0,True,Минская обл.,18,3,False,True,False,False,False,True,False,True,True,True,14
Subaru,Forester,mechanical,black,364000,2008,gasoline,False,gasoline,2.0,universal,False,owned,all,9050.0,True,Минская обл.,16,77,False,True,True,False,False,True,False,False,True,True,129
Subaru,XV,automatic,grey,25480,2014,gasoline,False,gasoline,1.6,hatchback,False,owned,all,19499.0,True,Минская обл.,15,77,False,True,False,False,False,True,False,False,True,True,129
Subaru,Legacy,mechanical,black,144841,2009,gasoline,False,gasoline,2.5,sedan,False,owned,all,10500.0,True,Минская обл.,7,13,False,True,True,True,True,True,True,True,True,True,77
Subaru,Legacy,automatic,silver,280000,2004,gasoline,False,gasoline,2.5,universal,False,owned,all,2800.0,False,Минская обл.,16,2,False,True,False,False,False,False,False,False,False,True,31
Subaru,Outback,automatic,grey,187000,2010,gasoline,False,gasoline,2.5,universal,False,owned,all,11650.0,True,Минская обл.,21,18,False,True,True,True,True,True,True,True,True,True,62
Subaru,Forester,automatic,other,45250,2016,gasoline,False,gasoline,2.5,suv,False,owned,all,28950.0,False,Минская обл.,27,1,False,True,False,False,True,True,True,True,True,True,13
Subaru,Forester,automatic,other,80467,2016,gasoline,False,gasoline,2.5,suv,False,owned,all,27950.0,False,Минская обл.,28,1,False,False,False,False,True,True,False,True,True,True,13
Subaru,Tribeca,automatic,grey,145000,2007,gasoline,False,gasoline,3.6,suv,False,owned,all,10750.0,False,Минская обл.,12,6,False,True,False,False,True,True,False,False,True,True,70
Subaru,Legacy,automatic,violet,333134,1998,gasoline,False,gasoline,2.5,sedan,False,owned,all,1800.0,True,Минская обл.,5,4,False,True,False,False,True,False,False,False,False,True,33
Subaru,Outback,automatic,white,175000,2011,gasoline,False,gasoline,2.5,universal,False,owned,all,12200.0,False,Минская обл.,22,11,False,True,True,False,True,True,True,True,True,True,118
Subaru,Forester,mechanical,black,170000,1999,gasoline,False,gasoline,2.0,suv,False,owned,all,7000.0,False,Минская обл.,26,39,False,False,False,False,False,False,False,False,False,True,88
Subaru,Impreza,automatic,blue,180000,2007,gasoline,False,gasoline,2.0,hatchback,False,owned,all,6650.0,False,Минская обл.,4,54,False,True,False,False,False,False,True,True,False,True,185
Subaru,Outback,mechanical,other,292901,2004,gasoline,False,gasoline,2.5,universal,False,owned,all,7100.0,False,Гомельская обл.,11,14,False,True,False,False,True,True,False,False,True,True,64
Subaru,Outback,automatic,silver,380000,2005,gasoline,False,gasoline,2.5,universal,False,owned,all,7000.0,False,Минская обл.,13,103,False,True,False,False,True,True,False,True,False,True,491
Subaru,Outback,automatic,other,328000,2000,gasoline,False,gasoline,2.5,universal,False,owned,all,4000.0,False,Гомельская обл.,11,8,False,True,False,False,True,True,False,False,True,True,94
Subaru,Legacy,mechanical,silver,235000,2007,gasoline,False,gasoline,2.0,sedan,False,owned,all,7100.0,False,Минская обл.,7,2,False,True,False,True,False,True,False,False,True,True,28
Subaru,Legacy,mechanical,green,26500,1994,gasoline,False,gasoline,1.8,universal,False,owned,all,1896.99,False,Гомельская обл.,3,30,True,False,False,False,False,False,False,False,False,False,259
Subaru,Legacy,mechanical,blue,273588,2000,gasoline,False,gasoline,2.5,universal,False,owned,all,2950.0,True,Гродненская обл.,6,1,True,False,False,False,False,False,False,False,False,False,20
Subaru,Forester,mechanical,silver,221100,2006,gasoline,False,gasoline,2.5,sedan,False,owned,all,5500.0,False,Витебская обл.,9,2,False,True,False,False,False,True,False,False,True,True,26
Subaru,Outback,automatic,black,198242,2005,gasoline,False,gasoline,2.5,universal,False,owned,all,6800.0,False,Минская обл.,16,25,False,True,False,True,True,True,False,False,False,True,107
Subaru,Outback,mechanical,blue,263105,2005,gasoline,False,gasoline,2.5,universal,False,owned,all,7000.0,True,Минская обл.,6,25,False,True,False,False,True,True,False,False,True,True,465
Subaru,Forester,automatic,silver,109000,2014,gasoline,False,gasoline,2.5,universal,False,owned,all,17000.0,False,Минская обл.,7,5,False,True,True,False,False,True,False,True,True,True,65
Subaru,Outback,mechanical,black,350000,2005,gasoline,False,gasoline,2.5,universal,False,owned,all,6200.0,True,Витебская обл.,7,1,False,True,False,True,False,True,False,False,True,True,23
Subaru,Legacy,automatic,green,200000,1998,gas,True,gasoline,1.8,universal,False,owned,all,1950.0,False,Брестская обл.,8,3,True,False,False,False,False,False,False,False,False,False,66
Subaru,Forester,automatic,black,193121,2010,gasoline,False,gasoline,2.5,suv,False,owned,all,10499.0,True,Минская обл.,4,92,False,True,False,False,True,True,False,False,True,True,493
Subaru,Forester,automatic,other,241402,2001,gasoline,False,gasoline,2.5,universal,False,owned,all,4000.0,True,Минская обл.,5,12,False,True,False,False,False,False,False,False,False,False,196
Subaru,Legacy,mechanical,green,250000,1997,gasoline,False,gasoline,2.0,universal,False,owned,all,2300.0,True,Минская обл.,2,1,False,False,False,False,False,False,False,False,False,True,29
Subaru,Legacy,automatic,blue,321869,1998,gasoline,False,gasoline,2.2,sedan,False,owned,all,2500.0,False,Гомельская обл.,20,8,False,False,False,False,True,False,False,False,False,False,61
Subaru,Legacy,mechanical,silver,239065,2005,gas,True,gasoline,2.5,universal,False,owned,all,6900.0,True,Брестская обл.,12,27,False,False,False,False,False,True,False,False,False,True,178
Subaru,Legacy,mechanical,silver,25000,1994,gasoline,False,gasoline,2.0,universal,False,owned,front,800.0,True,Брестская обл.,13,13,False,False,False,False,False,False,False,False,False,True,60
Subaru,Legacy,automatic,white,185000,2010,gasoline,False,gasoline,2.5,sedan,False,owned,all,11990.0,False,Минская обл.,19,48,False,True,True,True,True,True,True,True,True,True,258
Subaru,Outback,automatic,blue,350000,2002,gasoline,False,gasoline,2.5,universal,False,owned,all,4000.0,False,Минская обл.,1,1,False,True,False,False,False,False,False,False,True,True,32
Subaru,Forester,automatic,black,198000,2008,gasoline,False,gasoline,2.5,suv,False,owned,all,10150.0,False,Минская обл.,8,2,False,True,True,True,True,True,False,True,True,True,37
Subaru,Legacy,automatic,black,205000,2006,gasoline,False,gasoline,2.0,sedan,False,owned,all,6200.0,False,Минская обл.,12,16,False,True,False,True,True,True,False,False,True,True,101
Subaru,Tribeca,automatic,grey,154000,2008,gasoline,False,gasoline,3.6,suv,False,owned,all,8900.0,False,Минская обл.,13,16,False,True,True,True,True,True,False,True,True,True,77
Subaru,Forester,automatic,white,225308,2008,gasoline,False,gasoline,2.5,suv,False,owned,all,11000.0,False,Витебская обл.,5,5,False,True,False,True,True,False,False,False,False,True,57
Subaru,Libero,mechanical,green,178900,1992,gasoline,False,gasoline,1.2,,False,owned,all,2134.12,False,Минская обл.,11,2,False,False,False,False,False,False,False,False,False,True,63
Subaru,Forester,automatic,red,176000,2012,gasoline,False,gasoline,2.0,suv,False,owned,all,11300.0,False,Минская обл.,10,7,False,True,False,False,True,True,False,True,True,True,84
Subaru,Outback,automatic,black,240000,2012,gasoline,False,gasoline,2.5,universal,False,owned,all,15500.0,False,Минская обл.,4,6,False,True,True,False,True,True,True,True,True,True,80
Subaru,Legacy,automatic,silver,325000,2003,gasoline,False,gasoline,2.0,sedan,False,owned,all,4650.0,True,Минская обл.,12,10,False,True,False,False,False,True,False,False,False,True,139
Subaru,Tribeca,automatic,white,140000,2007,gasoline,False,gasoline,3.6,suv,False,owned,all,10700.0,False,Минская обл.,6,11,False,True,False,False,True,True,False,False,True,True,63
Subaru,Legacy,automatic,blue,121000,2008,gasoline,False,gasoline,2.5,sedan,False,owned,all,10300.0,True,Минская обл.,6,28,False,True,False,False,False,False,False,False,False,True,383
Subaru,Outback,automatic,green,347000,2001,gasoline,False,gasoline,3.0,universal,False,owned,all,3950.0,False,Минская обл.,8,2,False,True,False,False,True,True,False,False,True,True,42
Subaru,Justy,mechanical,black,122000,2009,gasoline,False,gasoline,1.0,hatchback,False,owned,front,6200.0,False,Минская обл.,5,15,False,True,False,False,False,True,False,False,True,True,89
Subaru,Impreza,automatic,other,289682,2002,gasoline,False,gasoline,2.5,universal,False,owned,all,3000.0,False,Минская обл.,7,36,False,True,False,False,False,False,False,False,False,True,139
Subaru,Impreza,mechanical,white,98000,2012,gasoline,False,gasoline,2.5,sedan,False,owned,all,14500.0,False,Минская обл.,20,16,False,True,False,False,False,True,False,False,True,True,134
Subaru,XV,automatic,silver,93342,2012,gasoline,False,gasoline,2.0,suv,False,owned,all,13800.0,False,Минская обл.,3,2,False,True,False,False,True,True,False,True,True,True,57
Subaru,Outback,automatic,other,52000,2015,gasoline,False,gasoline,2.5,suv,False,owned,all,35500.0,False,Минская обл.,6,2,False,True,False,False,True,True,False,True,True,True,57
Subaru,Forester,automatic,silver,199500,2007,gasoline,False,gasoline,2.5,suv,False,owned,all,7300.0,False,Минская обл.,13,1,False,True,False,True,False,True,False,False,True,True,42
Subaru,Tribeca,automatic,grey,160934,2011,gas,True,gasoline,3.6,suv,False,owned,all,14000.0,True,Минская обл.,17,13,False,True,False,False,False,True,False,False,True,True,81
Subaru,Forester,mechanical,green,344400,1997,gasoline,False,gasoline,2.5,suv,False,owned,all,3414.59,True,Брестская обл.,14,1,False,False,False,False,False,False,False,False,False,True,45
Subaru,Impreza,mechanical,blue,155000,2005,gasoline,False,gasoline,2.0,sedan,False,owned,all,9800.0,False,Минская обл.,8,1,False,True,True,False,False,False,False,False,False,True,45
Subaru,Impreza,mechanical,blue,97000,2005,gasoline,False,gasoline,2.0,sedan,False,owned,all,8200.0,False,Витебская обл.,7,36,False,True,False,False,False,False,False,False,False,True,352
Subaru,Legacy,mechanical,grey,222089,2008,gasoline,False,gasoline,2.5,sedan,False,owned,all,10100.0,False,Витебская обл.,9,6,False,True,False,False,True,True,False,False,True,True,91
Subaru,Impreza,mechanical,black,190000,2006,gasoline,False,gasoline,2.5,sedan,False,owned,all,11500.0,False,Брестская обл.,1,2,False,True,True,False,False,True,False,False,True,True,60
Subaru,Outback,automatic,other,13000,2018,gasoline,False,gasoline,2.5,universal,False,owned,all,27000.0,False,Витебская обл.,9,1,False,True,False,False,False,True,True,True,True,True,53
Subaru,Legacy,mechanical,red,280000,1990,gasoline,False,gasoline,2.0,sedan,False,owned,all,1500.0,False,Минская обл.,13,2,True,False,False,False,False,False,False,False,False,False,59
Subaru,Forester,automatic,black,150200,2008,gasoline,False,gasoline,2.5,suv,False,owned,all,8999.0,False,Минская обл.,11,10,False,True,True,True,True,True,False,True,True,True,75
Subaru,Forester,automatic,green,228527,1999,gasoline,False,gasoline,2.5,universal,False,owned,all,4000.0,False,Минская обл.,6,2,False,True,False,False,False,True,False,False,True,True,57
Subaru,Outback,automatic,silver,180000,2005,gasoline,False,gasoline,2.5,universal,False,owned,all,6500.0,False,Минская обл.,7,4,False,True,False,True,False,True,False,False,False,True,65
Subaru,Legacy,mechanical,black,350000,1993,gas,True,gasoline,2.0,sedan,False,owned,front,1000.0,False,Минская обл.,4,7,True,False,False,False,False,False,False,False,False,False,75
Subaru,Outback,mechanical,blue,449007,2001,gasoline,False,gasoline,2.5,universal,False,owned,all,2500.0,False,Минская обл.,14,17,False,True,False,False,False,False,False,False,False,True,176
Subaru,Outback,automatic,black,241402,2010,gasoline,False,gasoline,2.5,universal,False,owned,all,13400.0,False,Минская обл.,10,2,False,True,False,False,True,True,False,True,True,True,59
Subaru,Forester,mechanical,blue,453024,2001,gasoline,False,gasoline,2.5,universal,False,owned,all,3000.0,False,Гомельская обл.,2,58,False,True,False,False,False,False,False,False,False,True,197
