avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_inc_price,inc_pct,weekday_pct,fancy_car_user,city_Carthag,city_Harko,phone_iPhone,first_month_cat_more_1_trip,first_month_cat_no_trips,month_5_still_here
2.31,4.8,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
5.88,5.0,,1.0,0.0,100.0,False,0,0,0,0,0,0
5.58,5.0,,1.0,0.0,0.0,False,0,0,0,0,1,0
1.0,1.0,,1.0,0.0,100.0,False,1,0,1,0,0,0
13.78,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,1,1
14.0,5.0,,1.0,0.0,100.0,False,1,0,0,0,0,0
1.67,4.0,5.0,1.75,100.0,100.0,False,0,1,0,0,0,0
6.88,5.0,4.5,1.08,33.3,0.0,False,1,0,1,1,0,0
3.1,4.6,3.9,1.11,9.1,27.3,True,1,0,1,1,0,1
2.13,4.4,4.0,1.0,0.0,50.0,False,0,0,1,0,1,1
3.08,4.7,4.8,1.0,0.0,92.3,False,0,0,0,1,0,1
2.45,4.9,4.5,1.17,15.4,38.5,True,0,0,1,1,0,1
7.69,4.7,4.8,1.0,0.0,75.0,False,0,0,1,0,0,1
4.77,5.0,4.0,1.0,0.0,75.0,False,0,1,1,0,1,1
1.8,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,0
4.32,4.9,4.5,1.0,0.0,85.7,True,1,0,1,0,1,1
2.78,4.9,5.0,1.06,5.9,35.3,False,0,0,1,0,0,1
14.22,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
4.6,4.7,4.8,1.0,0.0,54.5,True,0,0,0,1,0,1
5.34,5.0,5.0,1.0,0.0,46.2,True,1,0,0,1,0,1
1.09,5.0,3.5,1.25,50.0,0.0,False,0,0,1,1,0,0
6.88,5.0,,1.0,0.0,100.0,True,1,0,0,0,0,0
3.68,4.6,4.5,1.02,1.9,46.2,True,1,0,1,1,0,1
11.3,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,1,0
3.5,5.0,5.0,1.0,0.0,66.7,False,0,0,0,1,0,0
2.1,4.8,4.7,1.14,20.0,85.0,False,1,0,0,1,0,0
1.23,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,0,0
1.69,4.7,3.7,1.04,5.6,66.7,True,0,0,0,1,0,1
1.54,4.4,4.7,1.15,7.7,53.8,True,1,0,1,1,0,1
2.43,5.0,,1.0,0.0,33.3,False,0,0,0,1,0,0
6.07,4.5,5.0,1.75,50.0,0.0,False,1,0,1,0,1,0
2.16,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,1,0
2.28,5.0,5.0,1.02,8.3,58.3,True,0,1,1,1,0,1
15.46,4.3,5.0,1.0,0.0,100.0,True,0,0,1,1,0,1
5.63,5.0,4.9,1.07,14.3,100.0,True,0,1,1,1,0,1
2.14,4.5,5.0,1.17,16.7,50.0,True,1,0,1,0,0,1
8.77,5.0,,1.0,0.0,0.0,False,0,0,0,0,0,0
3.31,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,0,0
8.63,5.0,5.0,1.0,0.0,33.3,False,1,0,0,0,1,0
16.92,4.0,3.0,1.0,0.0,0.0,False,1,0,1,0,0,0
2.23,5.0,5.0,1.0,0.0,100.0,True,0,0,0,0,0,0
11.25,5.0,,1.0,0.0,100.0,False,0,0,1,0,1,0
20.06,5.0,5.0,1.0,0.0,100.0,False,0,1,0,0,1,1
12.28,5.0,,1.0,0.0,100.0,False,1,0,1,0,1,0
3.95,4.6,4.9,1.08,8.3,25.0,False,0,1,1,1,0,1
2.64,4.8,5.0,1.06,13.3,63.7,True,0,1,1,1,0,1
2.12,4.9,2.7,1.0,0.0,57.1,True,0,0,1,0,1,1
1.67,5.0,5.0,1.0,0.0,100.0,False,0,1,0,0,1,1
2.38,4.7,5.0,1.0,0.0,0.0,False,1,0,1,1,0,1
3.44,5.0,,1.0,0.0,0.0,False,0,0,0,0,0,0
13.49,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,1,0
1.68,5.0,4.5,1.0,0.0,0.0,False,0,0,1,1,0,0
6.21,5.0,5.0,1.0,0.0,80.0,True,0,1,0,0,1,1
12.86,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
2.55,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,1,0
3.23,4.0,,1.0,0.0,100.0,True,1,0,1,0,1,0
7.78,4.6,5.0,1.12,20.4,57.4,False,0,1,1,1,0,1
1.18,5.0,3.8,1.0,0.0,25.0,False,0,0,0,0,1,1
1.94,4.9,4.4,1.06,10.0,80.0,False,0,0,1,1,0,1
1.8,5.0,,1.0,0.0,100.0,False,0,1,0,0,1,1
3.88,4.8,4.6,1.09,18.2,36.4,False,0,0,1,1,0,1
17.63,4.3,5.0,1.0,0.0,85.7,True,1,0,0,0,1,1
6.39,4.6,3.7,1.0,0.0,87.5,False,0,1,0,0,1,1
4.23,5.0,,1.0,0.0,100.0,True,1,0,1,0,0,1
4.53,4.3,4.3,1.21,33.3,100.0,False,1,0,1,0,0,0
5.49,4.0,5.0,1.05,10.0,40.0,False,1,0,0,1,0,0
0.97,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,0,0
2.98,5.0,5.0,1.0,0.0,20.0,False,0,1,1,0,1,1
2.18,5.0,4.5,1.08,16.7,16.7,False,1,0,1,1,0,1
5.42,5.0,4.0,1.33,66.7,33.3,False,1,0,1,1,0,0
0.82,5.0,,1.0,0.0,0.0,False,0,1,1,0,0,0
1.26,5.0,4.5,1.0,0.0,100.0,False,0,0,0,0,1,0
5.53,5.0,5.0,1.25,100.0,100.0,False,0,0,1,0,0,0
8.33,5.0,,1.0,0.0,100.0,True,0,1,1,0,1,1
8.11,4.5,,1.0,0.0,25.0,False,0,0,1,0,0,0
1.4,5.0,5.0,1.0,0.0,100.0,True,1,0,0,1,0,0
0.74,5.0,3.0,1.0,0.0,100.0,True,0,0,1,0,1,0
4.84,5.0,5.0,1.0,0.0,50.0,False,0,0,1,0,1,0
0.56,5.0,3.0,1.0,0.0,0.0,True,0,0,1,0,0,0
3.83,5.0,5.0,1.0,0.0,0.0,False,0,0,1,1,0,0
2.69,4.4,4.9,1.02,5.9,71.0,True,1,0,1,1,0,1
31.66,5.0,4.7,1.0,0.0,100.0,False,0,1,0,1,0,1
3.36,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
4.18,5.0,5.0,1.17,33.3,100.0,True,0,1,1,0,1,1
2.46,4.9,4.9,1.15,24.7,42.4,True,0,1,1,1,0,1
1.12,5.0,,1.0,0.0,100.0,False,1,0,1,0,1,1
2.35,4.9,5.0,1.03,12.5,87.5,False,0,1,0,1,0,0
5.76,5.0,5.0,1.0,0.0,0.0,True,1,0,0,0,1,1
1.55,5.0,,1.0,0.0,0.0,False,1,0,0,0,0,0
2.78,4.7,3.6,1.1,7.4,55.6,False,1,0,1,1,0,1
0.59,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
4.2,5.0,5.0,1.08,33.3,0.0,True,0,0,1,0,0,1
1.56,5.0,,1.0,0.0,0.0,False,0,0,0,0,1,0
3.31,5.0,,2.63,50.0,100.0,False,0,0,1,0,0,1
2.57,,2.0,1.0,0.0,100.0,True,0,0,0,0,0,0
25.57,5.0,,1.0,0.0,0.0,False,0,0,1,0,1,0
0.98,5.0,5.0,1.0,0.0,0.0,True,0,0,1,0,0,0
0.75,4.0,,1.0,0.0,0.0,False,0,0,1,0,0,0
17.7,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,1,1
2.12,5.0,,1.0,0.0,100.0,False,0,0,0,0,0,0
3.06,5.0,4.5,1.0,0.0,66.7,False,1,0,1,0,1,0
7.47,4.5,5.0,1.25,50.0,0.0,False,0,0,1,0,0,1
5.15,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,1,0
3.48,5.0,5.0,1.0,0.0,0.0,False,0,1,0,0,0,1
3.44,4.4,4.4,1.0,0.0,100.0,True,1,0,0,1,0,0
2.85,4.6,3.8,1.05,10.0,70.0,True,1,0,1,1,0,0
1.29,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,0,0
5.13,4.8,4.9,1.0,0.0,54.5,True,1,0,1,1,0,1
2.46,5.0,,1.0,0.0,100.0,False,0,1,1,0,1,0
0.08,5.0,,1.0,0.0,0.0,False,1,0,1,0,0,0
3.8,5.0,5.0,1.06,25.0,50.0,False,1,0,0,1,0,0
1.67,4.7,5.0,1.0,0.0,0.0,False,1,0,1,0,1,1
18.12,5.0,,1.0,0.0,100.0,False,0,1,1,0,1,1
4.54,4.7,5.0,1.0,0.0,83.3,True,0,0,1,0,1,1
1.34,5.0,,1.0,0.0,100.0,True,0,0,1,0,1,1
3.51,5.0,,1.0,0.0,100.0,False,0,1,0,0,1,0
3.78,5.0,5.0,1.0,0.0,100.0,True,0,0,1,1,0,0
1.74,4.3,3.7,1.0,0.0,83.3,True,0,0,1,1,0,1
2.48,4.6,4.5,1.0,0.0,40.0,False,0,0,1,0,0,1
9.17,5.0,4.3,1.08,33.3,100.0,False,1,0,1,1,0,0
2.9,5.0,3.0,1.0,0.0,66.7,False,1,0,1,0,1,1
0.72,2.0,,1.0,0.0,0.0,False,0,0,1,0,0,0
6.43,5.0,5.0,1.0,0.0,50.0,False,0,1,1,1,0,1
1.22,5.0,5.0,1.0,0.0,50.0,True,1,0,0,0,0,0
2.73,4.3,5.0,1.13,25.0,75.0,False,1,0,1,0,1,1
1.81,4.9,5.0,1.0,0.0,100.0,True,0,0,1,1,0,0
5.55,4.7,2.3,1.0,0.0,43.8,True,0,0,1,0,0,1
2.38,4.8,4.4,1.2,28.6,38.1,False,0,1,1,1,0,0
3.65,4.5,4.9,1.0,0.0,100.0,True,0,0,1,0,1,0
1.89,4.6,4.8,1.0,0.0,100.0,True,0,0,1,1,0,0
9.78,5.0,,1.0,0.0,0.0,False,1,0,0,0,0,0
6.36,2.5,,1.13,50.0,0.0,False,1,0,0,0,0,0
36.46,5.0,,1.0,0.0,100.0,False,1,0,1,0,1,1
2.96,4.9,5.0,1.1,11.8,35.3,True,1,0,1,1,0,1
3.97,4.5,4.7,1.0,0.0,25.0,False,1,0,0,0,0,1
12.52,5.0,,1.0,0.0,0.0,False,0,0,0,0,0,0
15.42,5.0,3.0,1.0,0.0,100.0,False,0,0,1,0,0,0
3.04,5.0,,1.0,0.0,0.0,False,0,0,1,0,1,1
1.97,5.0,4.8,1.0,0.0,75.0,True,1,0,1,1,0,0
3.6,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
15.08,4.0,5.0,1.0,0.0,100.0,False,1,0,0,0,0,0
3.86,4.5,5.0,1.07,9.1,63.6,True,0,1,1,1,0,1
11.8,5.0,5.0,1.0,0.0,100.0,False,0,0,0,1,0,0
14.66,5.0,,1.0,0.0,100.0,True,0,1,1,0,0,0
1.93,4.7,3.9,1.04,4.2,54.2,True,0,0,1,1,0,1
5.67,5.0,4.3,1.22,36.4,27.3,False,1,0,0,1,0,1
3.12,4.8,4.5,1.19,22.2,44.4,True,0,0,1,1,0,1
16.87,4.7,5.0,1.0,0.0,83.3,True,0,1,1,0,1,1
10.24,5.0,4.5,1.0,0.0,100.0,True,0,0,1,1,0,1
15.0,5.0,5.0,1.0,0.0,100.0,False,0,1,1,1,0,0
2.64,4.8,4.9,1.0,1.1,67.8,True,0,0,1,1,0,1
9.32,5.0,5.0,1.0,0.0,100.0,True,0,0,0,1,0,0
3.6,4.8,3.2,1.15,7.7,76.9,True,1,0,0,1,0,1
3.03,5.0,5.0,1.17,33.3,33.3,False,0,1,1,0,0,1
2.84,4.7,4.0,1.0,0.0,42.9,True,1,0,1,0,1,1
10.6,4.2,5.0,1.0,0.0,0.0,False,0,0,1,0,0,0
7.32,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
8.79,4.6,4.7,1.0,0.0,80.0,True,1,0,1,0,1,0
6.3,5.0,5.0,1.0,0.0,80.0,True,1,0,1,0,0,1
1.41,5.0,3.0,1.0,0.0,100.0,True,0,0,0,1,0,0
20.98,5.0,5.0,1.0,0.0,0.0,False,0,1,1,0,0,0
3.37,5.0,5.0,1.38,50.0,50.0,False,0,0,1,1,0,0
23.41,5.0,,1.0,0.0,100.0,False,1,0,0,0,0,0
3.91,4.5,5.0,1.09,12.5,37.5,True,1,0,1,1,0,1
2.76,5.0,5.0,1.0,0.0,80.0,True,0,1,1,1,0,1
2.1,5.0,5.0,1.0,0.0,33.3,False,0,1,1,1,0,1
6.52,5.0,5.0,1.0,0.0,100.0,False,1,0,0,1,0,0
1.8,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
17.22,4.7,4.7,1.21,16.7,100.0,True,0,0,1,1,0,1
3.15,4.7,5.0,1.0,0.0,66.7,True,0,1,1,0,0,1
3.28,4.5,4.8,1.0,0.0,68.4,False,0,0,1,1,0,1
2.41,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,1,0
6.09,5.0,4.5,1.88,50.0,0.0,False,0,0,1,0,1,0
21.15,5.0,,1.0,0.0,100.0,True,0,0,1,0,1,1
7.42,4.8,4.9,1.02,4.0,70.0,False,0,0,1,0,0,1
4.41,4.7,4.2,1.01,2.7,45.9,True,0,0,1,0,1,1
2.32,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,1,0
5.6,4.8,4.3,1.03,0.9,69.4,True,0,0,1,1,0,1
3.21,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
7.09,5.0,5.0,1.0,0.0,50.0,True,1,0,1,1,0,0
13.62,5.0,,1.0,0.0,100.0,False,0,0,0,0,1,1
3.02,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,1,0
7.4,5.0,3.0,1.0,0.0,0.0,False,1,0,1,0,0,0
0.8,5.0,4.5,1.0,0.0,100.0,True,0,0,1,0,1,0
4.58,,,1.0,0.0,0.0,False,0,1,1,0,1,1
2.77,5.0,4.5,1.0,0.0,100.0,False,0,0,1,1,0,1
1.45,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,1,0
1.81,4.5,4.5,1.13,50.0,0.0,False,0,0,1,1,0,0
3.09,5.0,,1.0,0.0,0.0,False,1,0,1,0,1,0
2.63,4.3,3.2,1.0,0.0,47.2,False,0,0,1,1,0,1
13.17,4.5,4.5,1.0,0.0,100.0,False,0,0,1,1,0,0
1.74,4.0,4.0,1.0,0.0,100.0,False,0,0,1,0,0,0
11.14,5.0,5.0,1.0,0.0,100.0,False,0,1,0,1,0,0
2.05,4.8,4.5,1.07,20.5,87.2,True,0,1,1,1,0,1
18.49,5.0,4.9,1.0,0.0,72.7,True,0,1,0,0,0,1
6.37,4.8,4.9,1.0,0.0,66.7,True,0,0,0,1,0,1
2.91,4.8,4.6,1.14,22.2,22.2,True,0,1,1,1,0,1
20.05,5.0,5.0,1.0,0.0,0.0,True,1,0,0,0,1,0
15.92,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,1,1
2.7,5.0,,1.0,0.0,0.0,False,0,0,0,0,0,0
6.34,4.9,4.5,1.31,22.2,44.4,True,1,0,1,1,0,0
2.83,4.9,4.8,1.0,0.0,42.9,False,0,1,1,0,0,1
1.66,5.0,5.0,1.0,0.0,0.0,True,0,1,1,1,0,1
2.73,5.0,5.0,1.5,100.0,100.0,False,1,0,0,0,0,0
1.87,5.0,,1.0,0.0,100.0,True,0,0,1,0,1,1
5.41,4.9,3.8,1.16,25.0,56.3,False,1,0,1,0,0,1
1.07,5.0,3.3,1.0,0.0,83.3,True,0,1,0,1,0,1
8.58,,5.0,1.0,0.0,0.0,False,0,0,0,0,0,0
6.69,5.0,,1.0,0.0,0.0,False,0,0,1,0,1,1
4.85,4.1,4.3,1.0,0.0,100.0,False,0,0,1,0,1,0
2.96,4.9,5.0,1.13,20.0,62.9,True,0,1,1,1,0,1
3.16,4.9,5.0,1.46,28.6,14.3,False,1,0,0,0,0,0
3.17,4.2,4.2,1.0,0.0,54.5,False,0,0,1,0,0,1
1.42,5.0,4.3,1.0,0.0,100.0,True,0,1,0,1,0,0
14.02,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,1,0
1.38,3.7,5.0,1.0,0.0,33.3,False,0,0,0,0,1,1
4.88,4.7,5.0,1.0,0.0,20.0,False,0,0,1,0,0,0
6.74,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,0,0
4.79,5.0,5.0,1.0,0.0,100.0,False,0,0,1,1,0,0
2.38,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
3.51,3.0,5.0,1.13,50.0,0.0,True,0,0,1,0,0,1
3.56,5.0,5.0,1.0,0.0,0.0,False,0,0,1,1,0,0
14.94,5.0,5.0,1.0,0.0,100.0,True,0,0,1,1,0,0
4.23,5.0,,1.0,0.0,100.0,False,1,0,0,0,0,0
2.73,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
6.16,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,1,0
5.94,4.9,5.0,1.0,0.0,69.2,False,0,1,1,1,0,1
7.61,4.7,4.3,1.0,0.0,61.7,True,0,0,1,1,0,1
7.39,5.0,,1.0,0.0,100.0,True,1,0,0,0,0,0
1.32,4.8,4.1,1.0,0.0,100.0,False,0,0,1,1,0,1
6.37,4.4,4.3,1.14,12.5,87.5,True,0,1,1,1,0,1
1.88,4.6,3.8,1.0,0.0,100.0,True,0,1,1,1,0,1
5.98,4.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
2.76,4.5,4.0,1.75,25.0,75.0,True,0,0,1,1,0,1
5.75,5.0,5.0,1.0,0.0,0.0,False,0,0,0,1,0,0
2.46,5.0,,1.0,0.0,0.0,False,0,0,1,1,0,0
3.16,4.8,5.0,1.31,25.0,25.0,True,0,0,1,1,0,0
10.5,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,1,1
12.85,4.0,5.0,1.0,0.0,100.0,True,0,0,0,0,0,0
2.75,4.3,3.3,1.05,6.3,28.1,True,1,0,1,1,0,1
3.41,4.8,4.3,1.2,30.0,70.0,False,1,0,1,1,0,1
4.27,4.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
4.11,4.5,4.3,1.16,9.1,18.2,True,0,0,0,1,0,0
1.54,5.0,4.5,1.34,27.3,81.8,True,1,0,1,1,0,0
3.35,5.0,2.8,1.0,0.0,33.3,True,0,0,1,1,0,0
2.69,5.0,5.0,1.02,4.5,77.3,True,1,0,1,1,0,1
1.95,4.8,5.0,1.25,25.0,50.0,True,0,1,1,0,1,1
5.82,5.0,5.0,1.0,0.0,25.0,False,1,0,0,0,1,0
23.26,5.0,3.5,1.0,0.0,66.7,True,1,0,0,0,1,1
7.9,5.0,4.0,1.0,0.0,50.0,True,0,0,0,0,1,0
4.79,5.0,,1.0,0.0,100.0,True,1,0,1,0,1,0
13.12,5.0,,1.0,0.0,0.0,True,1,0,1,0,0,1
18.01,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,0,0
1.17,5.0,5.0,1.0,0.0,0.0,False,0,0,1,1,0,1
9.23,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,1,1
2.99,5.0,5.0,1.0,0.0,50.0,True,1,0,1,0,0,1
1.37,4.5,,1.04,16.7,83.3,True,1,0,1,1,0,1
0.85,5.0,5.0,1.0,0.0,100.0,False,0,1,0,0,1,0
0.8,3.7,5.0,1.0,0.0,100.0,False,0,0,0,0,1,0
1.83,4.7,4.7,1.0,0.0,89.7,False,0,0,1,1,0,1
16.26,4.8,4.7,1.0,0.0,18.2,False,1,0,0,1,0,0
5.53,4.7,4.0,1.0,0.0,100.0,False,0,0,0,0,0,0
1.23,4.7,5.0,1.33,33.3,0.0,False,0,0,0,1,0,1
4.35,5.0,,1.0,0.0,60.0,True,0,1,0,0,0,1
3.13,4.9,4.4,1.19,11.8,82.4,False,0,0,0,1,0,0
1.0,5.0,5.0,1.0,0.0,0.0,True,1,0,0,1,0,0
7.32,3.0,5.0,1.0,0.0,50.0,False,0,1,1,0,0,1
14.8,4.2,5.0,1.0,0.0,100.0,True,0,0,1,0,1,1
5.92,4.9,4.9,1.08,6.3,31.3,False,0,0,1,1,0,1
5.36,4.5,3.6,1.0,0.0,70.6,False,0,0,1,1,0,1
15.44,5.0,5.0,1.0,0.0,54.5,True,0,1,1,1,0,0
2.18,4.5,5.0,1.0,0.0,100.0,False,0,0,1,1,0,0
3.74,4.6,5.0,1.0,0.0,78.6,True,0,0,1,1,0,1
6.75,4.6,4.4,1.13,11.1,11.1,True,0,0,0,1,0,1
1.34,5.0,5.0,1.0,0.0,0.0,True,0,1,1,0,1,0
1.3,4.9,4.8,1.09,23.1,96.2,True,0,1,0,1,0,1
2.42,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
11.47,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,1,1
12.67,5.0,5.0,1.0,0.0,50.0,False,0,0,0,0,1,0
6.29,,5.0,1.0,0.0,100.0,False,0,0,0,0,0,0
1.6,4.5,5.0,1.0,0.0,100.0,True,0,1,1,0,1,1
6.79,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,1,0
1.54,5.0,5.0,1.0,0.0,100.0,False,0,1,0,1,0,0
13.62,5.0,4.8,1.0,0.0,75.0,True,0,0,1,1,0,1
2.72,5.0,5.0,1.13,25.0,75.0,True,1,0,0,0,0,0
1.93,4.8,4.7,1.58,33.3,66.7,False,0,0,1,1,0,0
3.41,5.0,5.0,1.0,0.0,100.0,True,0,0,0,0,0,1
3.27,4.1,4.7,1.07,14.3,57.1,False,0,0,1,0,0,0
8.32,5.0,5.0,1.0,0.0,0.0,False,1,0,1,1,0,0
6.52,5.0,4.0,1.0,0.0,100.0,True,1,0,0,0,1,1
2.2,5.0,,1.25,100.0,0.0,False,0,0,0,0,0,0
2.16,4.7,4.7,1.02,4.3,91.3,False,1,0,1,1,0,1
3.72,5.0,4.7,1.0,0.0,100.0,False,0,0,1,0,1,0
1.18,4.4,3.5,1.0,0.0,60.0,False,0,0,0,0,0,1
2.27,3.0,5.0,1.0,0.0,0.0,False,0,0,1,0,1,1
11.69,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,1,0
5.02,4.8,5.0,1.2,20.0,0.0,False,0,0,1,0,0,0
9.54,5.0,4.9,1.0,0.0,100.0,True,0,0,1,0,1,1
3.93,3.5,3.0,1.0,0.0,0.0,False,0,0,0,0,1,0
24.03,5.0,5.0,1.0,0.0,100.0,True,1,0,0,1,0,0
1.98,5.0,5.0,5.75,100.0,100.0,False,0,0,1,0,0,0
4.64,4.6,4.0,1.0,0.0,40.0,True,0,0,1,0,1,1
4.11,4.7,4.7,1.04,5.0,75.0,False,1,0,0,1,0,0
6.24,4.8,4.7,1.09,14.3,21.4,True,0,1,0,1,0,1
1.18,5.0,4.5,1.0,0.0,50.0,True,0,0,1,1,0,0
15.39,5.0,,1.0,0.0,100.0,True,0,0,0,0,0,0
3.77,4.3,4.5,1.17,33.3,33.3,False,1,0,1,0,1,1
1.7,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
1.06,5.0,,1.0,0.0,100.0,False,0,0,0,0,0,0
0.63,5.0,,1.0,0.0,100.0,False,1,0,0,0,1,0
3.59,5.0,4.8,1.07,11.1,61.1,False,0,1,1,1,0,1
1.9,4.8,4.8,1.0,0.0,60.0,False,1,0,1,1,0,0
11.44,3.0,4.0,1.0,0.0,100.0,False,0,1,1,0,0,0
13.42,5.0,4.0,1.0,0.0,100.0,False,0,0,1,0,0,0
2.64,4.4,4.7,1.15,20.0,80.0,False,1,0,1,1,0,0
2.32,4.4,4.1,1.0,0.0,22.2,True,1,0,1,1,0,0
2.48,5.0,5.0,1.42,33.3,33.3,False,0,0,1,0,0,0
2.02,5.0,5.0,1.03,5.9,64.7,False,0,1,0,1,0,0
3.1,4.8,4.4,1.02,10.0,70.0,True,0,0,1,0,0,1
8.04,4.9,4.8,1.0,0.0,71.9,False,0,0,0,1,0,1
3.85,4.6,5.0,1.0,0.0,50.0,True,0,1,1,1,0,1
2.09,5.0,4.0,1.5,50.0,0.0,False,0,0,0,1,0,0
7.92,5.0,4.7,1.0,0.0,100.0,True,0,1,0,0,1,1
1.96,5.0,5.0,1.0,0.0,50.0,False,1,0,1,0,1,0
6.71,,5.0,1.0,0.0,0.0,False,0,0,1,0,1,0
2.99,4.3,5.0,1.75,33.3,33.3,False,0,0,0,0,1,1
5.82,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,1,0
1.15,5.0,5.0,1.0,0.0,50.0,True,1,0,1,0,0,1
2.65,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,0
13.34,5.0,,2.5,100.0,100.0,False,0,0,1,0,1,0
1.3,5.0,,1.0,0.0,0.0,True,0,1,1,0,0,0
4.98,5.0,3.8,1.0,0.0,60.0,False,1,0,0,0,1,0
1.57,4.6,4.5,1.0,0.0,0.0,False,0,0,1,1,0,0
1.72,4.8,4.8,1.0,0.0,55.6,False,0,0,1,1,0,1
1.23,5.0,,1.0,0.0,0.0,False,0,0,0,0,0,0
7.74,5.0,5.0,1.0,0.0,50.0,False,0,0,0,0,0,0
1.74,5.0,2.0,2.25,100.0,100.0,False,0,1,1,0,1,0
3.36,4.9,5.0,1.08,13.3,33.3,False,1,0,1,1,0,1
3.89,4.7,5.0,1.11,28.6,71.4,True,0,1,1,1,0,1
2.07,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,1,0
8.73,4.6,4.3,1.0,0.0,100.0,True,0,1,1,1,0,1
15.94,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,1,0
7.18,5.0,5.0,1.0,0.0,0.0,False,1,0,1,1,0,1
2.65,4.3,4.0,1.0,0.0,100.0,False,0,0,1,1,0,1
2.13,4.8,4.7,1.0,0.0,69.6,False,0,0,1,1,0,0
2.83,4.9,4.9,1.09,16.3,60.5,True,0,1,1,1,0,1
1.69,5.0,4.8,1.0,0.0,55.6,True,1,0,1,1,0,0
33.9,4.0,5.0,1.0,0.0,0.0,True,0,1,1,0,1,1
4.16,4.7,4.1,1.0,0.0,72.7,True,0,0,1,1,0,1
4.7,5.0,,1.0,0.0,50.0,False,1,0,1,0,1,0
2.62,4.4,4.3,1.0,0.0,42.1,True,1,0,0,1,0,0
2.58,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,0,0
6.95,5.0,5.0,1.33,33.3,33.3,False,0,0,1,0,0,1
2.23,4.6,5.0,1.0,0.0,61.1,True,1,0,1,0,0,1
4.44,4.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
1.56,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,0,0
7.89,5.0,5.0,1.0,0.0,100.0,True,0,0,1,1,0,1
4.01,4.7,5.0,1.0,0.0,33.3,False,0,0,0,0,1,0
2.33,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
2.75,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,1,0
19.44,4.9,4.8,1.0,0.0,91.7,False,0,1,1,0,0,1
1.64,4.6,5.0,1.02,9.1,36.4,False,0,0,1,1,0,1
2.03,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,1,0
3.52,4.8,4.8,1.04,4.9,81.7,True,0,0,1,1,0,1
1.51,4.7,4.1,1.09,14.3,42.9,True,1,0,1,1,0,0
5.33,5.0,4.0,1.0,0.0,0.0,False,0,0,1,0,1,0
4.72,5.0,5.0,1.0,0.0,66.7,False,1,0,0,1,0,0
5.99,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
2.07,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,1,1
3.77,4.2,3.8,1.0,0.0,57.1,True,1,0,0,0,0,0
