acousticness,artists,danceability,duration_ms,duration_minutes,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.0068099999999999,['Groove Armada'],0.731,391000.0,6.516666666666667,0.4270000000000001,0.0,4OUvfa7eO5jvFMIMOU7MTb,0.00567,5.0,0.161,-10.466,0.0,Suntoucher,52.0,2001-07-11,0.0589,82.208,0.507,2001.0
0.0101,['The Cure'],0.463,157053.0,2.61755,0.853,0.0,2RKDbMwtJgKc76H9oPo7Cl,0.0,11.0,0.107,-6.24,0.0,Boys Don't Cry,41.0,2001-11-13,0.0707,169.574,0.69,2001.0
0.00774,['South Park Mexican'],0.664,290733.0,4.84555,0.5329999999999999,1.0,5lp8Q8OquwsDz0fHLkjpha,0.0,0.0,0.21,-5.9579999999999975,1.0,The System,41.0,2001-11-06,0.0774,79.975,0.376,2001.0
0.0157,['John Mayer'],0.591,216360.0,3.606,0.617,0.0,2MCBSxOnkMcVkbaLplGYjX,4.35e-05,0.0,0.146,-7.495,1.0,Great Indoors,45.0,2001-08-16,0.0259,109.956,0.48,2001.0
0.0838,['Das EFX'],0.866,221093.0,3.684883333333333,0.534,0.0,2rQDtzREtofoyhDNYk95jf,0.0,5.0,0.0848,-10.407,1.0,They Want EFX,43.0,2001-07-03,0.321,98.852,0.619,2001.0
0.5379999999999999,['S Club 7'],0.585,201533.0,3.358883333333333,0.7020000000000001,0.0,4Xm0G6DRlWUjCgpKh5OPyv,0.0,0.0,0.216,-5.734,1.0,Have You Ever,61.0,2001-11-26,0.0325,139.909,0.51,2001.0
0.00197,['Guttermouth'],0.507,119067.0,1.98445,0.988,0.0,0ihpozIwLtRZR34onjsTMk,0.00297,2.0,0.272,-2.603,1.0,I'm Destroying The World,47.0,2001-04-10,0.069,158.25,0.927,2001.0
0.958,"['Cliff Edwards', 'Disney Studio Chorus']",0.181,195120.0,3.252,0.27,0.0,0JIPxQiFYgnPfQDuAZTnHk,0.0203,9.0,0.352,-13.616,1.0,"When You Wish Upon a Star - From ""Pinocchio""/Soundtrack Version",44.0,2001-01-01,0.0353,92.843,0.114,2001.0
0.328,['TOOL'],0.236,161173.0,2.6862166666666667,0.971,0.0,3oEgMtjTzGgXTFdO0IW2M7,0.00119,6.0,0.914,-12.595999999999998,1.0,Faaip De Oiad,46.0,2001-05-15,0.104,109.04,0.0227,2001.0
0.805,"['Angela Lansbury', 'Jerry Orbach', 'Chorus - Beauty And the Beast']",0.513,224933.0,3.748883333333333,0.352,0.0,0QXMY9Iefhyh3KRNbOwTJx,0.0,2.0,0.0802,-15.829,1.0,"Be Our Guest - From ""Beauty and the Beast""/Soundtrack",44.0,2001-01-01,0.15,124.834,0.608,2001.0
0.127,['Gorillaz'],0.625,272947.0,4.5491166666666665,0.716,0.0,3kKzopL09gU1FLnV3OKQq2,0.478,8.0,0.0842,-11.376,0.0,Man Research (Clapper),41.0,2001,0.0592,95.739,0.838,2001.0
0.83,['Nicole Kidman'],0.12,198560.0,3.309333333333333,0.074,0.0,4EguJW77TxbT5ze7v9DRG3,0.00042,1.0,0.244,-13.732,0.0,"One Day I'll Fly Away - From ""Moulin Rouge"" Soundtrack",42.0,2001-01-01,0.0382,86.37299999999998,0.0762,2001.0
0.189,['No Doubt'],0.691,240467.0,4.007783333333333,0.61,0.0,3GsbGZHKjSk4PLr3HXfcoo,2.380000000000001e-05,0.0,0.0885,-7.023,1.0,Running,42.0,2001-12-11,0.0275,113.127,0.363,2001.0
0.158,['Los Tigres Del Norte'],0.759,218507.0,3.6417833333333336,0.502,0.0,6WjPPtUzYfZwckWmFFz9SP,0.00103,9.0,0.216,-10.253,1.0,El Zorro De Ojinaga,47.0,2001-01-01,0.108,106.063,0.847,2001.0
0.843,"['Luis Aguilar', 'Antonio Aguilar']",0.5870000000000001,240907.0,4.015116666666667,0.389,0.0,5XjtX9V4qh0WCGnK8MWQBr,0.0,0.0,0.246,-7.547999999999999,1.0,El Mala Estrella,49.0,2001-11-07,0.0544,128.094,0.769,2001.0
0.193,['El Gran Silencio'],0.366,260855.0,4.347583333333334,0.826,0.0,0KpdtlroG9CSSDD1qAwQm1,0.0,9.0,0.0738,-5.138999999999999,1.0,Déjenme Si Estoy Llorando,55.0,2001-01-01,0.0923,93.128,0.369,2001.0
0.399,"['JAY-Z', 'Eminem']",0.561,337760.0,5.629333333333333,0.774,1.0,1eAZcqDmiUE57YdeElYbMd,1.84e-06,1.0,0.189,-3.144,0.0,Renegade,41.0,2001-09-11,0.447,77.62100000000002,0.82,2001.0
0.484,['Billy Joel'],0.504,362400.0,6.04,0.384,0.0,3zIIjuvnDALIs9WNl3w3uT,4.2e-05,0.0,0.33,-9.472,1.0,New York State of Mind,45.0,2001-10-02,0.0346,122.306,0.209,2001.0
0.213,['Spoon'],0.785,244240.0,4.070666666666667,0.575,0.0,7B6ikv2D6EoK1KfWvuJBLB,0.000144,9.0,0.101,-8.105,1.0,Everything Hits At Once,42.0,2001-02-20,0.0341,123.026,0.5579999999999999,2001.0
0.905,['The Smashing Pumpkins'],0.339,190173.0,3.16955,0.217,0.0,46jNNisjr8iE3jkNtrtWFl,0.0183,10.0,0.143,-15.066,1.0,Landslide,47.0,2001-01-01,0.0313,83.553,0.357,2001.0
0.5870000000000001,['Peter White'],0.775,270773.0,4.512883333333334,0.51,0.0,5tuPqvXQw7SJwuX78R9pB2,0.797,2.0,0.102,-8.81,0.0,Who's That Lady,43.0,2001-08-29,0.0329,110.216,0.415,2001.0
0.0164,['OutKast'],0.73,238027.0,3.967116666666666,0.613,0.0,7sfAvqH0a5bhFK6CP81nko,1.73e-05,5.0,0.1,-8.241,0.0,"So Fresh, So Clean",42.0,2001-10-22,0.258,165.959,0.954,2001.0
0.484,['Björk'],0.513,314867.0,5.2477833333333335,0.46,0.0,0mc51xomEC6CZUZdB8xgQU,5.04e-06,1.0,0.0816,-8.201,0.0,Pagan Poetry,41.0,2001,0.0298,131.984,0.139,2001.0
0.192,['bôa'],0.584,203600.0,3.393333333333333,0.888,0.0,7urtwZEtOypb3r8HNi42dT,4.23e-05,11.0,0.0931,-9.411,0.0,Duvet,49.0,2001,0.0349,93.211,0.672,2001.0
0.00429,['Oysterhead'],0.6920000000000001,290693.0,4.844883333333333,0.863,0.0,0jtoGPnkQlYHO55qsweNMD,0.00163,9.0,0.284,-6.809,1.0,Mr. Oysterhead,42.0,2001-10-02,0.105,108.298,0.8140000000000001,2001.0
0.0453,['SWV'],0.841,278467.0,4.641116666666666,0.552,0.0,1DkGOPjC2OXN7xcT31fjXN,0.00154,7.0,0.0533,-10.345,1.0,I'm So Into You,42.0,2001-11-06,0.0498,99.018,0.596,2001.0
0.608,['Whiskeytown'],0.585,180960.0,3.016,0.213,0.0,3OYH2OCLzjGm9kyyTHB2ZX,8.89e-06,11.0,0.106,-13.667,1.0,Jacksonville Skyline,43.0,2001-05-22,0.0442,142.627,0.321,2001.0
0.114,['The Monkees'],0.609,168053.0,2.800883333333333,0.818,0.0,4CeMCGrUZByXsrPUV7Qzsu,0.316,5.0,0.0999,-4.62,1.0,"A Little Bit Me, a Little Bit You",46.0,2001,0.0425,78.955,0.922,2001.0
0.53,['Luis y Julian'],0.795,192747.0,3.21245,0.5429999999999999,0.0,5gqWvtQiQcAQEDlyz857vh,0.0,7.0,0.091,-9.163,1.0,El Hijo De Su,46.0,2001-01-01,0.124,99.366,0.857,2001.0
0.616,['Michael W. Smith'],0.289,416893.0,6.948216666666666,0.262,0.0,3f7Kj9ZX3DEIdAc2UnrOKi,0.0012,0.0,0.933,-11.907,1.0,Breathe - Live,45.0,2001,0.0304,136.47,0.154,2001.0
0.851,"['The Mouseketeers', 'Jimmie Dodd']",0.703,161173.0,2.6862166666666667,0.609,0.0,3RSIUYQxsC6lAE76ctBVku,0.000515,3.0,0.525,-13.788,1.0,"Mickey Mouse March - From ""The Mickey Mouse Club""",43.0,2001-01-01,0.275,130.957,0.846,2001.0
0.0892,['Kid Rock'],0.728,298667.0,4.977783333333333,0.794,0.0,4tslkjUCCD0LQG1GBcfxHp,0.0,9.0,0.0852,-4.109,1.0,What I Learned out on the Road,42.0,2001-11-19,0.0525,91.981,0.494,2001.0
0.807,['John Williams'],0.269,508533.0,8.47555,0.299,0.0,4aL5x9pzbU5PTLca3oJjo3,0.8540000000000001,1.0,0.105,-17.984,1.0,The Quidditch Match,48.0,2001-10-30,0.0413,138.999,0.102,2001.0
0.143,['Morgan Heritage'],0.75,229093.0,3.8182166666666655,0.4920000000000001,0.0,6zRs3FARzut2tQxwikbYZI,0.0,1.0,0.057,-7.535,1.0,Down By The River,49.0,2001,0.0527,80.926,0.917,2001.0
0.109,['South Park Mexican'],0.725,272373.0,4.53955,0.755,1.0,1A5OCmFgp0Xb9l6fu3up10,1.63e-05,9.0,0.213,-7.25,1.0,Broadway,40.0,2001-11-06,0.0636,147.987,0.5379999999999999,2001.0
0.3720000000000001,"['Joe Strummer', 'The Mescaleros']",0.68,244507.0,4.075116666666667,0.59,0.0,3Hk17IYSTvZU3YU2Q7Ur01,2.65e-05,9.0,0.125,-7.601,0.0,Johnny Appleseed,45.0,2001-07-24,0.0313,104.008,0.423,2001.0
0.971,['John Williams'],0.153,226333.0,3.7722166666666666,0.00905,0.0,0pyKuk3bYFSzPIysym8ioN,0.607,0.0,0.107,-30.099,1.0,Hogwarts Forever! and the Moving Stairs,48.0,2001-10-30,0.0372,164.19099999999997,0.073,2001.0
0.0961,['The Edwin Hawkins Singers'],0.321,308600.0,5.1433333333333335,0.462,0.0,34yIb7hw5SuR80au1BHTtt,0.0,8.0,0.102,-10.711,1.0,Oh Happy Day,51.0,2001-08-07,0.0346,116.782,0.457,2001.0
0.0626,['South Park Mexican'],0.6659999999999999,289640.0,4.827333333333333,0.736,1.0,40cOtNHB7TveiK89EhEfAi,0.00114,6.0,0.155,-7.432,1.0,Habitual Criminal,40.0,2001-11-06,0.0993,180.019,0.565,2001.0
0.392,['Marc Anthony'],0.72,309800.0,5.163333333333333,0.841,0.0,7yHfaJC3F613a8eCUKa9Fq,0.0,2.0,0.0972,-3.954,1.0,Yo Te Quiero,48.0,2001-11-20,0.039,90.00299999999999,0.62,2001.0
0.0213,['Daryl Hall & John Oates'],0.873,309267.0,5.15445,0.373,0.0,0yT3JBkQzJNaS2mCXSPI8Z,2.43e-05,0.0,0.0497,-12.685,0.0,I Can't Go for That (No Can Do) - Remastered,44.0,2001-01-23,0.0464,110.67,0.972,2001.0
0.106,['The Pointer Sisters'],0.589,233400.0,3.89,0.733,0.0,1XvrMOEi2oLFYdrkfIX3xG,0.00328,5.0,0.111,-8.809,0.0,I'm So Excited,50.0,2001-07-09,0.0399,182.364,0.913,2001.0
0.179,['Jay Chou'],0.769,234253.0,3.904216666666666,0.68,0.0,36okEwTBuhG9dIOqCd0B2P,2.71e-05,8.0,0.122,-8.266,1.0,愛在西元前,50.0,2001-09-14,0.0339,126.815,0.727,2001.0
0.000562,['Slipknot'],0.451,254000.0,4.233333333333333,0.993,1.0,1j3sGUX5GOviHgrJeRqzXu,0.00479,1.0,0.152,-4.143,1.0,The Heretic Anthem,41.0,2001-08-27,0.185,100.827,0.14,2001.0
0.428,"['The Cure', 'Mark Saunders']",0.7090000000000001,211467.0,3.5244500000000003,0.747,0.0,1VLQXvGIlSCuAtmLIp7gBm,0.000159,11.0,0.201,-6.557,0.0,The Walk,41.0,2001-11-13,0.0288,130.441,0.8240000000000001,2001.0
0.0406,['Jeff Floyd'],0.794,453533.0,7.558883333333333,0.688,0.0,0k7kfdefyPCDVHtHzgaq6t,0.000187,7.0,0.271,-7.282,1.0,I Found Love (On A Lonely Highway),40.0,2001-02-20,0.0447,102.088,0.5670000000000001,2001.0
0.769,['The Clientele'],0.479,204387.0,3.40645,0.329,0.0,2hhGE4ukKuNUsHAX9uqs0G,0.199,10.0,0.102,-12.219,1.0,Reflections After Jane,40.0,2001-04-24,0.0258,102.704,0.5489999999999999,2001.0
0.0167,"['Long Beach Dub Allstars', 'will.i.am']",0.644,238853.0,3.980883333333333,0.904,0.0,4BLyDLLnsQVvoQpyAVt83t,4.75e-06,9.0,0.341,-3.518,1.0,Sunny Hours,43.0,2001-01-01,0.044,95.995,0.416,2001.0
0.136,['Mobb Deep'],0.629,220667.0,3.677783333333333,0.856,1.0,7B7Bzbl3gI1GrnCatsDh4X,0.0,0.0,0.0822,-2.977,0.0,Get Away,44.0,2001-12-11,0.289,167.04,0.6990000000000001,2001.0
0.731,['Radiohead'],0.168,276693.0,4.611549999999999,0.397,0.0,29yXMFKIrY1fFY4DYBVZCu,0.0378,7.0,0.116,-7.619,0.0,Life In a Glasshouse,50.0,2001-03-12,0.0323,84.39299999999999,0.0497,2001.0
0.384,"['Diddy', 'The Neptunes']",0.797,234773.0,3.912883333333333,0.847,1.0,3829CDK1kzOgjRU3nNXqFQ,0.000388,6.0,0.0566,-1.79,0.0,Diddy (feat. The Neptunes),48.0,2001,0.237,100.178,0.962,2001.0
0.619,"['INDIA', 'Marc Anthony']",0.621,366360.0,6.106,0.723,0.0,3pbHWsFxkCnS9Bp4tAmYNi,0.0,10.0,0.916,-4.944,0.0,Vivir Lo Nuestro,43.0,2001-01-01,0.0393,91.204,0.782,2001.0
0.00151,['Butthole Surfers'],0.58,222707.0,3.711783333333333,0.925,0.0,4KJKj7GZLzxq1bXRu0XP6l,0.0013,4.0,0.124,-3.904,1.0,Dracula From Houston,43.0,2001-08-28,0.0482,100.155,0.526,2001.0
0.8759999999999999,['Howard Shore'],0.377,275560.0,4.592666666666667,0.0475,0.0,4qaxeVzW69AqS6HHeMZaYC,0.545,2.0,0.311,-23.78,1.0,Bag End,48.0,2001,0.04,104.002,0.114,2001.0
0.0132,['Bob Marley & The Wailers'],0.757,272507.0,4.541783333333333,0.369,0.0,4sSAd3HKsdKGbcuQMCWfvk,0.0,9.0,0.0935,-10.96,1.0,Don't Rock My Boat,42.0,2001-01-01,0.591,73.693,0.858,2001.0
0.649,['The White Stripes'],0.5579999999999999,174333.0,2.90555,0.529,0.0,5tE1nYzGz9iWa58WuY8YSQ,0.000294,0.0,0.182,-4.496,1.0,I'm Finding It Harder To Be A Gentleman,41.0,2001-07-03,0.0396,80.205,0.3670000000000001,2001.0
0.0453,['Nas'],0.764,231493.0,3.8582166666666655,0.851,1.0,5xbDzjo2PYqeLv7DWqTGB3,0.0,4.0,0.0899,-5.182,1.0,2nd Childhood,45.0,2001,0.239,79.01,0.884,2001.0
0.462,['Pancho Barraza'],0.5710000000000001,227950.0,3.7991666666666655,0.628,0.0,0E8nEiE1PIVFf0Mex5NHsg,0.0,2.0,0.26,-4.578,1.0,Donde Andará,48.0,2001-06-18,0.0286,80.07300000000002,0.845,2001.0
0.0535,['Saves The Day'],0.441,227027.0,3.783783333333333,0.8340000000000001,0.0,1KbvzN7yQFz8yatJuCS8VX,0.0,11.0,0.165,-6.895,1.0,Freakish,40.0,2001-07-10,0.0596,158.487,0.527,2001.0
0.00236,['Megadeth'],0.371,268707.0,4.47845,0.696,0.0,0kAocIIQ0FP9NIKASAjVH5,3.12e-06,7.0,0.0857,-5.516,0.0,Promises,55.0,2001-05-14,0.0294,75.723,0.209,2001.0
0.713,['Yann Tiersen'],0.433,135907.0,2.2651166666666667,0.564,0.0,5BvNtcjn0DRBabxN3VymRK,0.275,9.0,0.117,-8.917,0.0,La Valse d'Amélie - Version originale,40.0,2001-04-23,0.0405,192.073,0.855,2001.0
0.373,['Switch'],0.609,324440.0,5.407333333333333,0.6779999999999999,0.0,79Qlk33OpmjfF9rKmmUsVk,0.00179,4.0,0.114,-10.26,0.0,There'll Never Be,40.0,2001-01-01,0.0661,77.65100000000002,0.741,2001.0
0.0979,['Pete Yorn'],0.523,237187.0,3.953116666666667,0.833,0.0,2QC2OVBBadAsBIJDDjyoG9,0.00178,7.0,0.129,-6.146,1.0,Strange Condition,43.0,2001-03-27,0.0405,119.756,0.883,2001.0
0.024,['Röyksopp'],0.865,219560.0,3.6593333333333335,0.384,0.0,2y8PnhXwnyHTxe72TtY58e,0.434,10.0,0.0682,-11.953,1.0,Remind Me,48.0,2001-08-22,0.0577,122.48,0.852,2001.0
0.805,"[""Patrick O'Hearn""]",0.5589999999999999,289280.0,4.821333333333333,0.23,0.0,54QFGiOthVqXeJtiXdlLYa,0.8759999999999999,7.0,0.0776,-20.178,0.0,Beyond This Moment,47.0,2001-01-01,0.0309,151.987,0.461,2001.0
0.0793,['Röyksopp'],0.8270000000000001,216667.0,3.6111166666666663,0.518,0.0,1R4Wur1quddtGH2SN1cWQM,0.331,7.0,0.101,-10.018,0.0,Remind Me - Radio Edit,40.0,2001-08-22,0.046,122.477,0.909,2001.0
0.477,['Michael W. Smith'],0.3229999999999999,400800.0,6.680000000000001,0.34,0.0,1qxDqbzmWODOkr0Ja5Iotz,6.670000000000001e-05,9.0,0.622,-11.013,1.0,Agnus Dei - Live,47.0,2001,0.0308,135.842,0.0983,2001.0
0.897,['John Williams'],0.306,167400.0,2.79,0.0162,0.0,6pbAfIcd0IQXTE3a3LHURA,0.635,7.0,0.107,-26.756,1.0,The Norwegian Ridgeback and a Change of Season,48.0,2001-10-30,0.0307,90.331,0.038,2001.0
0.064,"['Ja Rule', 'Case']",0.875,257133.0,4.28555,0.7709999999999999,0.0,7mH6VQBSmMrvoL5LkIs8Ec,0.0,6.0,0.0393,-4.052,1.0,Livin' It Up - Album Version (Edited),40.0,2001-01-01,0.321,106.022,0.642,2001.0
0.123,"['Screwston', 'Skrilla', 'Coast']",0.939,240973.0,4.016216666666667,0.462,1.0,09adY32LGenj4h6oFJV6NK,0.00251,8.0,0.111,-5.635,1.0,Murderholics,40.0,2001-06-06,0.0507,102.173,0.374,2001.0
0.0732,['Fabolous'],0.7609999999999999,319760.0,5.3293333333333335,0.426,1.0,1x4co3nrqL4kuiqYXh0nJk,0.0,8.0,0.133,-8.124,0.0,Trade It All (feat. Jagged Edge),45.0,2001,0.356,92.448,0.569,2001.0
0.224,"['Macy Gray', 'Erykah Badu']",0.487,229333.0,3.822216666666667,0.774,0.0,2W9FCvuxSSXbnkj9q4Dd9N,0.0,11.0,0.145,-5.096,1.0,Sweet Baby (feat. Erykah Badu),52.0,2001-09-14,0.0487,80.928,0.415,2001.0
0.0513,['Gorillaz'],0.613,241533.0,4.02555,0.877,0.0,2qToAcex0ruZfbEbAy9OhW,0.283,7.0,0.346,-6.212999999999999,0.0,M1 A1,41.0,2001,0.0617,131.205,0.232,2001.0
0.018,['Stereophonics'],0.508,205067.0,3.4177833333333334,0.826,0.0,6JWddKPdqvDc2WkPEi9grC,0.0,1.0,0.28,-4.088,0.0,Have A Nice Day,64.0,2001-01-01,0.0405,120.854,0.404,2001.0
0.922,['Gillian Welch'],0.522,293693.0,4.8948833333333335,0.12,0.0,61P1PWElJfgK4JUlBZiOkA,0.0,2.0,0.11,-11.9,1.0,Elvis Presley Blues,41.0,2001-07-31,0.036,154.357,0.237,2001.0
0.0236,"['Tha Eastsidaz', 'Butch Cassidy']",0.913,268293.0,4.47155,0.644,0.0,6Xjcd435ph7bI81nrxEjJF,0.0,1.0,0.0753,-7.332000000000002,1.0,G'd Up,42.0,2001,0.308,97.745,0.5429999999999999,2001.0
0.277,['Cuca'],0.672,292787.0,4.879783333333333,0.5,0.0,1uGfA3nwqg6bd7IzE7K0Rp,0.0,8.0,0.0954,-9.866,1.0,La Balada,57.0,2001-06-07,0.0322,95.758,0.201,2001.0
0.531,['Aaron Y Su Grupo Ilusion'],0.503,274480.0,4.574666666666667,0.59,0.0,3f5Z7Nvg4yijsNXP43L7g4,0.000383,4.0,0.168,-5.086,1.0,El Reloj Cucú,45.0,2001-01-01,0.0316,174.952,0.624,2001.0
0.0285,['S Club 7'],0.8220000000000001,233627.0,3.893783333333333,0.672,0.0,4dzreTCcGVgeF1vCcd22AC,0.0,7.0,0.213,-6.132999999999999,1.0,Don't Stop Movin',61.0,2001-11-26,0.0329,117.033,0.91,2001.0
0.00257,['Staind'],0.515,230000.0,3.8333333333333335,0.963,1.0,2Ldgay3TrYRRd56qlqpqM1,0.0227,10.0,0.14,-2.931,0.0,Open Your Eyes,40.0,2001-05-22,0.17,108.336,0.377,2001.0
0.246,['Desireless'],0.606,266600.0,4.443333333333333,0.913,0.0,2d8D7uk3tbAThjRkdfrx9c,0.0069599999999999,8.0,0.34,-6.039,0.0,Voyage voyage,65.0,2001-01-02,0.0351,123.58,0.838,2001.0
0.00746,['Public Announcement'],0.792,263200.0,4.386666666666667,0.454,0.0,2seY1Vy7jidW4bxk98n2eh,1.6e-05,5.0,0.256,-6.098,1.0,John Doe featuring MZ Lelee,41.0,2001-01-09,0.0607,108.415,0.0599,2001.0
0.99,['Yiruma'],0.282,277133.0,4.618883333333333,0.152,0.0,5DLA620cB8o3YIXujemlay,0.905,2.0,0.0676,-20.094,1.0,Passing By,49.0,2001-11-27,0.0349,84.109,0.051,2001.0
0.361,['Brian McKnight'],0.705,259067.0,4.317783333333334,0.418,0.0,2pdIJF8xM2w7CMutdAKQWV,6.86e-06,0.0,0.0919,-8.963,1.0,Still,51.0,2001-01-01,0.0298,132.023,0.153,2001.0
0.0611,['Re-Flex'],0.685,237333.0,3.95555,0.957,0.0,6edIZ76uLiHDkW64VVxGk8,0.00025,11.0,0.317,-8.214,1.0,The Politics of Dancing,46.0,2001,0.0445,127.27,0.809,2001.0
0.434,['David Pabon'],0.63,328760.0,5.479333333333333,0.855,0.0,0vMywJjFDTF7fhUxTBD3a3,0.000607,10.0,0.109,-5.544,0.0,Si Me Ves Llorar,58.0,2001-06-12,0.0345,90.638,0.57,2001.0
0.0245,['Britney Spears'],0.9,206960.0,3.4493333333333336,0.693,0.0,4rIz1mOBHqIo6Mk7DzuoPs,0.00278,11.0,0.04,-3.989,0.0,Boys,49.0,2001-10-31,0.0751,107.021,0.8640000000000001,2001.0
0.131,"['P!nk', 'Steven Tyler']",0.347,271667.0,4.527783333333333,0.67,0.0,7xivQxGKQqbCRaz93HSzv1,0.0,0.0,0.271,-6.4220000000000015,1.0,Misery (with Steven Tyler),48.0,2001,0.0479,140.588,0.189,2001.0
0.0894,['Al Green'],0.785,261333.0,4.35555,0.516,0.0,0WXDQdYxjdvTKw6POrgBbB,0.000419,5.0,0.0682,-15.009,1.0,Everything's Gonna Be Alright,43.0,2001-01-01,0.085,92.569,0.6809999999999999,2001.0
0.0264,['O-Town'],0.823,210400.0,3.506666666666667,0.7,0.0,2Pxzfzd1jaZT2F2uqLkZUr,0.0,0.0,0.0531,-5.042,0.0,Liquid Dreams,47.0,2001,0.035,108.019,0.75,2001.0
0.0777,['Roberto Jordan'],0.782,146400.0,2.44,0.6679999999999999,0.0,0TL0wshZGOrvNcUD66HGfq,0.0,0.0,0.297,-6.1560000000000015,1.0,Hazme una Señal - Gimme Little Sign,60.0,2001-11-07,0.0387,123.981,0.7659999999999999,2001.0
0.713,['Luther Allison'],0.639,445533.0,7.42555,0.496,0.0,1TRIYxcVJYPki5AX2hZzZT,0.254,1.0,0.0545,-6.843999999999999,0.0,Bad News Is Coming,41.0,2001-01-01,0.0375,140.394,0.467,2001.0
0.414,['Los Originales De San Juan'],0.8029999999999999,198027.0,3.30045,0.8270000000000001,0.0,1PAa3X5XyS5QTvRRVeVYlG,0.0,7.0,0.116,-5.983,1.0,La Muerte Del Grande,43.0,2002-01-01,0.085,116.338,0.88,2002.0
0.000181,['SR-71'],0.418,219627.0,3.66045,0.925,0.0,1lVHnLjYNIPO5PtQVA4qsQ,0.0,5.0,0.107,-5.292999999999998,0.0,Goodbye,45.0,2002-10-08,0.0696,174.75599999999997,0.569,2002.0
0.00362,['12 Stones'],0.531,179067.0,2.9844500000000003,0.95,0.0,3Yo9kEVE2UVSVFtxNXK2u2,0.0,5.0,0.378,-3.926,1.0,Broken,46.0,2002-01-01,0.0486,96.925,0.525,2002.0
0.000306,['Wayne Static'],0.537,249667.0,4.161116666666667,0.887,0.0,3WzS1MVC8QYTqfAmcPVyVZ,0.0508,11.0,0.0621,-6.697,0.0,Not Meant for Me,41.0,2002-02-19,0.0575,93.924,0.281,2002.0
0.053,['The Cars'],0.655,236733.0,3.94555,0.8370000000000001,0.0,5SIYaNaet1KMzNsPJXhUUV,0.0137,5.0,0.104,-7.984,1.0,Tonight She Comes,46.0,2002-02-19,0.0264,141.68,0.928,2002.0
0.964,['John Williams'],0.106,225667.0,3.761116666666666,0.181,0.0,1m4ZjbibTvvmYIJyXAIuxv,0.853,2.0,0.407,-17.969,1.0,Fawkes the Phoenix,48.0,2002-11-11,0.0342,61.02,0.0593,2002.0
0.8859999999999999,['Ms. Lauryn Hill'],0.489,369173.0,6.1528833333333335,0.365,0.0,4GedwOz9QDga5UI6n1wUPW,8.06e-06,1.0,0.73,-14.716,0.0,Just Like Water - Live,44.0,2002-05-07,0.101,80.018,0.649,2002.0
0.000249,['Deftones'],0.269,299533.0,4.992216666666667,0.853,0.0,0cEg4i5ArOm50TMr9M64BE,0.000246,7.0,0.118,-4.647,0.0,Change (In the House of Flies),41.0,2002-02-19,0.0854,141.58100000000005,0.179,2002.0
0.0203,['Toploader'],0.74,232440.0,3.874,0.8490000000000001,0.0,14uiLlBzEQOqXxJRa7S4cL,4.02e-06,10.0,0.346,-3.205,1.0,Dancing in the Moonlight - 2001 Remix,50.0,2002-01-15,0.026,118.977,0.949,2002.0
0.647,['Luis y Julian'],0.679,204147.0,3.40245,0.484,1.0,3cpBfqMWR414bbh8Q0ZlYW,0.0,3.0,0.0795,-8.687000000000001,1.0,Se Mamó El Becerro,45.0,2002-01-01,0.0473,97.264,0.7759999999999999,2002.0
0.0186,['Michael Learns To Rock'],0.5710000000000001,229960.0,3.832666666666667,0.622,0.0,523iOSL6R2OomhVMGcfxdy,3.53e-06,2.0,0.119,-4.447,1.0,Paint My Love - 2002 Digital Remaster,59.0,2002,0.0245,142.05,0.231,2002.0
0.000401,['My Chemical Romance'],0.278,132547.0,2.2091166666666666,0.936,0.0,1mWMGKUaL7EyYIIveqlKC0,0.0,7.0,0.335,-5.9860000000000015,1.0,This Is the Best Day Ever,45.0,2002,0.107,119.088,0.34,2002.0
0.244,['Shakira'],0.6459999999999999,193453.0,3.2242166666666665,0.478,0.0,2gxSaoTORdXmNLUpsNFbQk,7.329999999999999e-05,6.0,0.127,-7.516,1.0,Inevitable,56.0,2002,0.0561,92.133,0.341,2002.0
0.114,['Johnny Cash'],0.489,156160.0,2.6026666666666665,0.426,0.0,2sq6zVcw0zr5go8ZqaUdUF,0.0504,9.0,0.117,-9.762,1.0,Flesh and Blood,46.0,2002-02-12,0.0393,81.354,0.521,2002.0
5.460000000000001e-05,"['Nappy Roots', 'Marcos']",0.175,253333.0,4.222216666666666,0.91,1.0,4HWTg4I0u0oQ6kK1s3Ihti,0.00028,2.0,0.105,-5.1720000000000015,1.0,Awnaw (feat. Marcos of P.O.D.) - Rock Remix,41.0,2002-02-26,0.0893,78.59,0.4270000000000001,2002.0
0.0162,['Vertical'],0.682,363677.0,6.061283333333334,0.687,0.0,7ugC6p7PNCT3oh2AOTl0bd,2.22e-05,9.0,0.7140000000000001,-7.591,1.0,Cambiaré Mis Tristezas,51.0,2002-01-01,0.0451,120.022,0.48,2002.0
0.00856,['Red Hot Chili Peppers'],0.565,311693.0,5.194883333333333,0.7759999999999999,0.0,2AkjEtum3SrtNW4WHZErTA,0.000136,4.0,0.111,-4.1610000000000005,0.0,Dosed,49.0,2002-07-09,0.0282,104.346,0.326,2002.0
0.794,['Howard Shore'],0.144,229440.0,3.824,0.074,0.0,2O8AQadTJzQ3wdhSNRHdYg,0.722,4.0,0.105,-21.754,0.0,The King of the Golden Hall,49.0,2002-12-02,0.0363,139.327,0.0346,2002.0
