id,film_id,num_user,num_critic,imdb_score,num_votes,facebook_likes
589,3204,115.0,217.0,7.0999999,45992,7000
590,3365,1.0,,6.19999981,62,54
591,4250,12.0,72.0,6.0999999,1658,543
592,3271,140.0,131.0,4.19999981,31760,0
593,1208,194.0,42.0,6.80000019,30682,0
594,3995,250.0,223.0,7.19999981,213898,36000
595,1637,53.0,51.0,5.4000001,7392,393
596,3928,86.0,162.0,6.30000019,32512,0
597,2273,124.0,88.0,7.0999999,11798,2000
598,4141,258.0,231.0,6.19999981,67796,14000
599,694,59.0,19.0,7.19999981,13442,0
600,54,107.0,44.0,6.69999981,9456,625
601,4205,205.0,338.0,6.30000019,106416,22000
602,1598,548.0,163.0,6.19999981,131801,0
603,3395,23.0,66.0,6.19999981,1268,195
604,3232,279.0,310.0,7.69999981,143121,10000
605,4490,,,7.0,8,65
606,766,202.0,93.0,7.19999981,138707,0
607,3184,249.0,240.0,6.80000019,72809,0
608,884,286.0,143.0,7.5999999,97838,3000
609,3142,75.0,147.0,7.0,27266,0
610,2291,161.0,112.0,6.5999999,58297,0
611,988,155.0,37.0,6.69999981,19126,0
612,1583,118.0,66.0,6.0,23943,425
613,767,346.0,148.0,7.5999999,299258,0
614,1700,564.0,119.0,7.0,187181,0
615,2988,321.0,293.0,7.5,99236,0
616,3477,264.0,190.0,5.9000001,80338,0
617,4708,188.0,181.0,5.5,47320,12000
618,2442,307.0,209.0,7.5,98160,0
619,1336,648.0,85.0,4.80000019,129601,0
620,2799,399.0,222.0,7.0999999,142496,0
621,2124,182.0,96.0,7.80000019,18940,2000
622,3559,419.0,217.0,5.9000001,141179,9000
623,4545,608.0,454.0,8.10000038,467613,165000
624,3562,619.0,351.0,6.4000001,171418,17000
625,1628,497.0,103.0,6.4000001,93367,0
626,402,94.0,55.0,7.4000001,29610,0
627,57,88.0,67.0,6.69999981,4812,465
628,742,4144.0,199.0,9.30000019,1689764,108000
629,2914,29.0,18.0,5.9000001,1573,285
630,2662,614.0,210.0,6.19999981,142115,0
631,351,178.0,57.0,6.0,23351,0
632,4089,248.0,285.0,6.19999981,104005,18000
633,2484,78.0,64.0,6.69999981,5321,356
634,4304,711.0,450.0,6.5,181792,48000
635,3829,149.0,215.0,6.4000001,136680,13000
636,1003,39.0,42.0,5.80000019,16222,0
637,2296,152.0,107.0,7.0,24033,0
638,91,50.0,15.0,6.80000019,4550,419
639,607,209.0,82.0,7.19999981,68159,0
640,936,500.0,147.0,7.30000019,114070,0
641,2256,1111.0,177.0,7.9000001,396396,57000
642,2376,336.0,223.0,7.5999999,175962,0
643,282,335.0,212.0,6.80000019,46493,7000
644,2755,46.0,8.0,7.0,3262,377
645,1370,690.0,177.0,8.0,79330,0
646,867,378.0,154.0,7.0999999,300542,0
647,3257,112.0,248.0,7.30000019,47385,0
648,4393,13.0,9.0,4.80000019,455,570
649,4706,275.0,308.0,6.4000001,142403,70000
650,2492,63.0,100.0,5.69999981,7833,215
651,946,131.0,104.0,7.4000001,35586,0
652,2641,15.0,14.0,5.80000019,1010,104
653,1834,390.0,163.0,7.0999999,67949,15000
654,2159,789.0,225.0,7.0999999,387632,0
655,2034,466.0,149.0,5.4000001,77029,0
656,4643,362.0,437.0,7.69999981,146708,70000
657,2010,157.0,33.0,6.80000019,17725,1000
658,3660,100.0,143.0,4.5999999,16385,0
659,2271,207.0,86.0,4.0,23747,0
660,3193,137.0,138.0,5.9000001,30836,7000
661,1520,40.0,9.0,6.69999981,1489,133
662,1372,73.0,39.0,7.30000019,4359,495
663,361,182.0,112.0,7.19999981,44804,0
664,586,72.0,40.0,5.5,28736,0
665,448,219.0,106.0,7.30000019,61621,0
666,1464,370.0,136.0,7.0,20449,1000
667,4128,2.0,17.0,7.0999999,330,231
668,4544,2.0,7.0,7.4000001,66,83
669,1082,51.0,29.0,5.5,5427,0
670,4611,2.0,5.0,7.0,123,215
671,2238,1100.0,185.0,7.69999981,357579,15000
672,4184,21.0,15.0,6.0999999,2561,0
673,753,203.0,63.0,6.80000019,172405,0
674,3560,374.0,365.0,5.5,72552,13000
675,1386,284.0,102.0,5.0999999,27305,604
676,668,55.0,25.0,5.5,17074,466
677,1062,106.0,37.0,6.0,11729,645
678,3394,12.0,34.0,6.5,1119,797
679,1803,277.0,114.0,6.69999981,26773,0
680,2877,338.0,198.0,7.19999981,256213,0
681,1675,1109.0,239.0,7.5999999,268581,20000
682,3915,70.0,133.0,5.5,17169,9000
683,3201,110.0,107.0,5.69999981,26236,0
684,46,90.0,55.0,7.4000001,11920,721
685,2366,208.0,120.0,5.80000019,63599,0
686,3582,131.0,180.0,6.4000001,101730,0
687,129,109.0,26.0,7.0,25472,0
688,4140,25.0,65.0,5.0,7894,0
689,3555,64.0,25.0,5.5,9280,0
690,3344,60.0,116.0,6.4000001,13371,0
691,116,72.0,25.0,7.0,6804,805
692,3661,136.0,91.0,5.80000019,41273,0
693,1866,298.0,107.0,6.5,37952,938
694,3964,448.0,387.0,7.0,226583,38000
695,2741,155.0,87.0,7.69999981,11283,0
696,872,158.0,79.0,6.5999999,98989,1000
697,1498,379.0,134.0,5.9000001,49536,0
698,2864,108.0,133.0,6.19999981,8824,559
699,459,95.0,50.0,6.4000001,84824,0
700,4039,1225.0,599.0,7.0,451803,56000
701,4400,33.0,54.0,6.4000001,6069,0
702,3527,181.0,134.0,6.4000001,71276,13000
703,4023,1498.0,750.0,7.80000019,522048,80000
704,41,23.0,9.0,6.19999981,989,44
705,697,242.0,61.0,6.9000001,216486,0
706,4787,360.0,249.0,6.4000001,138246,24000
707,4451,631.0,533.0,6.9000001,112899,45000
708,4825,131.0,218.0,6.4000001,21352,30000
709,3481,264.0,262.0,7.0999999,276746,19000
710,1249,25.0,20.0,6.69999981,1238,117
711,1357,457.0,160.0,4.0,28964,949
712,3286,215.0,66.0,7.0,18486,11000
713,4777,116.0,117.0,7.0999999,50041,23000
714,3162,156.0,231.0,8.0,46107,0
715,110,67.0,53.0,6.80000019,5294,251
716,2018,17.0,15.0,7.19999981,3290,387
717,4067,405.0,546.0,7.0999999,105144,27000
718,3471,207.0,247.0,6.30000019,127571,0
719,3889,11.0,58.0,6.30000019,5525,853
720,2807,125.0,88.0,5.9000001,20539,681
721,2623,72.0,68.0,7.0,7308,933
722,3067,119.0,158.0,6.80000019,18561,0
723,3047,100.0,80.0,5.9000001,36983,0
724,239,265.0,75.0,5.69999981,51314,0
725,4310,119.0,186.0,7.0999999,27882,18000
726,2692,1966.0,294.0,6.5999999,314253,0
727,30,27.0,9.0,7.0,1553,116
728,3717,8.0,8.0,5.9000001,266,348
729,429,86.0,64.0,6.80000019,14870,0
730,440,165.0,63.0,6.9000001,49349,0
731,307,21.0,2.0,5.19999981,892,106
732,4385,112.0,177.0,5.69999981,32103,0
733,1013,287.0,124.0,7.5,46396,0
734,3211,31.0,33.0,6.30000019,1388,479
735,2189,310.0,232.0,6.5,47097,0
736,1681,213.0,104.0,6.0999999,23728,813
737,1196,358.0,140.0,6.4000001,56874,0
738,2026,394.0,89.0,6.5999999,93494,0
739,2353,450.0,180.0,5.9000001,70205,0
740,2629,236.0,111.0,6.19999981,28005,0
741,4406,285.0,218.0,5.69999981,97045,55000
742,1122,132.0,56.0,7.19999981,8224,0
743,1219,195.0,115.0,6.0999999,35599,641
744,4618,207.0,261.0,5.4000001,38983,11000
745,464,37.0,57.0,5.9000001,1324,241
746,670,261.0,68.0,7.69999981,178731,0
747,127,186.0,107.0,5.9000001,24436,0
748,3206,212.0,280.0,6.69999981,64944,6000
749,444,89.0,48.0,7.5,15175,1000
750,4370,64.0,8.0,6.0,7870,884
751,45,69.0,40.0,7.19999981,7346,624
752,3088,277.0,173.0,6.9000001,212499,0
753,354,9.0,4.0,6.0999999,487,7
754,4963,44.0,14.0,6.69999981,12854,0
755,3593,203.0,238.0,6.80000019,61787,19000
756,1530,159.0,111.0,6.0999999,21530,618
757,2561,114.0,31.0,2.79999995,3851,346
758,1884,32.0,17.0,6.0999999,2004,183
759,4699,1588.0,739.0,8.10000038,552503,191000
760,605,983.0,210.0,8.5,744891,13000
761,4912,73.0,253.0,7.0,9866,0
762,989,119.0,76.0,7.0,96385,0
763,4286,3.0,8.0,7.5,2488,282
764,4266,235.0,469.0,6.80000019,84620,27000
765,516,333.0,172.0,7.30000019,73501,27000
766,4312,59.0,125.0,5.4000001,27257,0
767,3600,97.0,148.0,5.30000019,40654,0
768,1620,79.0,46.0,4.0999999,3662,0
769,2123,207.0,99.0,7.69999981,39929,0
770,1514,386.0,174.0,6.80000019,79186,0
771,274,70.0,32.0,4.69999981,2933,328
772,4765,150.0,159.0,4.19999981,13521,0
773,3591,135.0,138.0,5.4000001,34985,0
774,1100,6.0,2.0,6.5,103,102
775,2714,203.0,122.0,6.80000019,8143,0
776,2504,147.0,91.0,7.80000019,12560,0
777,3637,498.0,293.0,4.9000001,184637,29000
778,1950,497.0,84.0,6.30000019,13215,953
779,1121,139.0,100.0,6.0999999,77415,0
780,2297,149.0,75.0,4.5999999,22679,773
781,1893,217.0,127.0,7.0999999,71527,0
782,4125,9.0,11.0,4.69999981,840,326
783,2068,806.0,226.0,7.0,208092,0
784,4756,867.0,474.0,6.5999999,188457,82000
785,3354,252.0,258.0,6.30000019,151424,0
786,3608,165.0,258.0,6.9000001,55441,0
787,2826,224.0,232.0,7.19999981,60115,0
788,2250,39.0,42.0,5.69999981,3789,89
789,3345,126.0,167.0,5.0999999,24012,0
790,1162,481.0,100.0,6.30000019,39331,0
791,2012,479.0,204.0,7.0999999,210680,0
792,257,90.0,33.0,7.4000001,8856,0
793,4247,24.0,18.0,5.4000001,2895,604
794,2612,1040.0,284.0,5.5999999,78635,0
795,506,73.0,34.0,6.19999981,18286,0
796,1538,336.0,76.0,7.0,29424,0
797,2417,1594.0,276.0,8.0,242599,14000
798,1182,217.0,91.0,6.69999981,31080,0
799,3846,288.0,421.0,7.0999999,188652,22000
800,1160,403.0,114.0,6.0999999,42664,0
801,2406,32.0,45.0,6.4000001,4180,264
802,4168,554.0,326.0,6.69999981,184561,123000
803,2112,903.0,212.0,7.30000019,168314,12000
804,4673,125.0,322.0,7.0999999,28845,10000
805,2682,2367.0,434.0,6.0999999,240396,0
806,3697,85.0,212.0,6.30000019,32697,0
807,3910,47.0,95.0,4.69999981,6531,0
808,1954,376.0,207.0,5.80000019,89557,0
809,2520,31.0,71.0,6.0999999,3228,244
810,3073,192.0,209.0,7.30000019,194489,12000
811,4829,46.0,81.0,6.69999981,4654,18000
812,243,113.0,71.0,8.19999981,12611,0
813,209,881.0,211.0,8.30000019,507063,35000
814,1778,841.0,283.0,7.9000001,149414,0
815,1457,167.0,110.0,5.69999981,25346,470
816,2249,400.0,193.0,6.19999981,84131,0
817,2908,211.0,161.0,5.0999999,49721,0
818,3032,120.0,186.0,6.0,27664,472
819,4587,731.0,535.0,8.5,399138,129000
820,210,91.0,40.0,7.30000019,16323,0
821,3649,200.0,324.0,7.5999999,127842,49000
822,3070,414.0,323.0,7.30000019,152591,0
823,1175,114.0,47.0,6.5999999,6782,860
824,932,560.0,153.0,7.9000001,189032,0
825,3424,1229.0,451.0,7.69999981,392474,18000
826,4540,802.0,422.0,7.5,354228,65000
827,3323,310.0,219.0,6.80000019,121432,10000
828,2764,4.0,6.0,4.80000019,443,42
829,3018,171.0,128.0,4.5,43795,0
830,4858,83.0,148.0,6.0999999,39440,15000
831,1145,39.0,63.0,6.0,8309,315
832,3865,517.0,466.0,7.0999999,149066,24000
833,1401,259.0,148.0,6.4000001,44816,0
834,4713,186.0,256.0,5.80000019,39956,24000
835,2812,401.0,219.0,6.69999981,98693,0
836,4631,4.0,4.0,5.69999981,80,18
837,4390,9.0,46.0,4.0999999,794,447
838,2819,18.0,62.0,3.29999995,4600,238
839,2657,90.0,112.0,6.69999981,14325,0
840,1103,307.0,158.0,7.0,71708,0
841,1390,74.0,46.0,6.5,3562,0
842,1365,358.0,187.0,7.0,140499,0
843,3857,115.0,138.0,4.80000019,29147,0
844,3310,20.0,49.0,5.9000001,8265,545
845,4519,144.0,148.0,4.9000001,35965,11000
846,1228,2968.0,315.0,8.80000019,1347461,48000
847,1400,64.0,63.0,5.30000019,1977,133
848,3592,100.0,249.0,7.30000019,65877,17000
849,3625,316.0,265.0,6.69999981,189806,16000
850,387,383.0,97.0,6.4000001,41776,0
851,787,216.0,92.0,6.5999999,119675,0
852,1693,84.0,64.0,5.5,12466,304
853,3602,135.0,161.0,5.5,96565,0
854,3891,348.0,393.0,5.9000001,128629,98000
855,90,471.0,127.0,8.39999962,215086,15000
856,3565,52.0,81.0,6.69999981,13874,0
857,2452,9.0,3.0,1.89999998,534,128
858,760,248.0,88.0,6.80000019,123390,0
859,1536,181.0,47.0,5.5999999,25541,0
860,1603,26.0,21.0,6.5,1033,282
861,3036,101.0,128.0,5.80000019,54421,3000
862,4036,623.0,457.0,7.0,471644,74000
863,3931,35.0,88.0,6.4000001,15665,0
864,2842,363.0,299.0,7.30000019,133367,0
865,2420,8.0,27.0,7.5,291,50
866,1314,206.0,39.0,3.5,4682,129
867,678,35.0,14.0,5.9000001,3119,331
868,1782,148.0,109.0,6.5999999,21613,762
869,4117,27.0,24.0,4.69999981,4265,0
870,1579,144.0,100.0,7.0999999,14786,0
871,1405,167.0,100.0,4.80000019,9338,209
872,1775,858.0,232.0,7.4000001,387616,0
873,4209,378.0,350.0,6.5999999,202967,36000
874,4257,306.0,405.0,7.5,117719,39000
875,416,64.0,46.0,6.9000001,10577,0
876,1871,141.0,104.0,6.9000001,18966,0
877,4608,5.0,9.0,4.9000001,590,161
878,2449,46.0,21.0,6.19999981,2613,445
879,3908,66.0,125.0,6.5,15231,0
880,3613,26.0,25.0,6.4000001,2099,0
881,4583,3.0,6.0,5.5,95,307
882,172,197.0,76.0,8.19999981,19964,0
883,4848,32.0,87.0,7.0999999,2167,0
884,4884,134.0,225.0,5.80000019,23775,73000
885,2603,24.0,21.0,7.69999981,1477,274
886,564,305.0,102.0,7.5,311075,20000
887,3972,755.0,552.0,8.0,440084,122000
888,144,5.0,21.0,4.0,161,17
889,362,308.0,60.0,7.19999981,57363,10000
890,367,228.0,179.0,7.30000019,60522,0
891,3715,366.0,342.0,7.30000019,284792,54000
892,2255,161.0,117.0,7.0999999,29715,0
893,2095,492.0,211.0,8.0,168398,13000
894,1997,494.0,153.0,7.5,54096,0
895,2947,100.0,41.0,5.5999999,9811,1000
896,2912,230.0,201.0,7.5999999,68119,0
897,3422,91.0,107.0,5.19999981,17296,0
898,4586,96.0,270.0,6.30000019,30325,0
899,3941,66.0,12.0,1.70000005,4377,0
900,2976,72.0,159.0,6.5,28573,0
901,2228,224.0,86.0,8.10000038,31943,0
902,4353,207.0,253.0,6.5,87950,15000
903,1344,1061.0,288.0,7.5999999,357275,18000
904,3622,21.0,87.0,7.19999981,6304,0
905,3499,261.0,266.0,6.9000001,110364,0
906,552,136.0,74.0,6.30000019,50389,0
907,4541,132.0,208.0,6.5999999,21370,0
908,1258,40.0,16.0,5.80000019,2295,284
909,1967,714.0,136.0,7.30000019,177828,11000
910,890,195.0,93.0,6.19999981,57140,6000
911,1031,102.0,54.0,5.5999999,5933,387
912,4361,916.0,490.0,7.30000019,325264,112000
913,3150,162.0,150.0,6.69999981,42792,0
914,4581,309.0,270.0,5.69999981,44329,13000
915,96,344.0,61.0,7.5999999,29323,0
916,3360,188.0,91.0,6.30000019,53251,0
917,793,450.0,181.0,4.5999999,49874,0
918,3101,189.0,222.0,7.30000019,152247,0
919,1164,619.0,121.0,7.0,83560,32000
920,4352,158.0,291.0,6.80000019,57210,13000
921,3168,151.0,148.0,6.0999999,140740,0
922,1850,55.0,31.0,6.5,2419,304
923,1261,73.0,49.0,4.9000001,10883,448
924,4112,13.0,29.0,2.5999999,2978,2000
925,3597,42.0,16.0,2.70000005,5579,0
926,3198,98.0,107.0,4.5,31649,2000
927,4849,47.0,79.0,6.69999981,3077,10000
928,4010,134.0,258.0,6.5,83097,12000
929,3765,186.0,348.0,6.9000001,40425,0
930,3979,281.0,324.0,6.0999999,108843,54000
931,3239,80.0,19.0,6.0999999,10734,887
932,1318,150.0,99.0,5.9000001,18404,0
933,1235,418.0,137.0,7.30000019,59474,0
934,4662,19.0,39.0,5.19999981,6256,936
935,4176,3.0,19.0,7.0,113,126
936,237,1191.0,318.0,7.9000001,157857,12000
937,2841,71.0,118.0,6.80000019,17436,0
938,1680,208.0,119.0,6.80000019,28542,0
939,2067,317.0,111.0,6.69999981,35718,0
940,1571,216.0,116.0,6.19999981,44168,989
941,3476,103.0,111.0,6.19999981,32002,0
942,1116,164.0,97.0,5.69999981,60910,0
943,2710,19.0,38.0,6.5999999,926,359
944,2473,90.0,65.0,6.4000001,13485,698
945,1670,344.0,125.0,6.0999999,87351,2000
946,2950,589.0,377.0,7.69999981,301279,12000
947,2681,529.0,253.0,7.5999999,186977,13000
948,2573,47.0,19.0,4.19999981,4322,419
949,4806,89.0,90.0,5.4000001,23072,0
950,1546,248.0,113.0,6.30000019,40362,970
951,1450,91.0,42.0,4.9000001,9285,0
952,1045,1171.0,167.0,6.5999999,322395,11000
953,1058,322.0,110.0,6.69999981,94407,0
954,636,80.0,33.0,6.0,9903,541
955,3398,214.0,228.0,7.0999999,89351,5000
956,2667,194.0,200.0,6.5999999,31890,0
957,2677,37.0,56.0,6.9000001,4862,0
958,2348,160.0,104.0,5.9000001,33887,919
959,378,569.0,144.0,6.5999999,97087,11000
960,4392,620.0,521.0,7.5999999,317542,45000
961,1213,18.0,28.0,5.0,2448,122
962,4688,38.0,48.0,5.30000019,4486,0
963,1978,160.0,101.0,5.69999981,24183,665
964,390,99.0,43.0,6.19999981,54723,0
965,4134,162.0,157.0,6.5999999,77724,26000
966,481,133.0,75.0,7.80000019,70274,0
967,1737,749.0,214.0,8.69999981,533200,28000
968,2281,298.0,98.0,7.0,44979,0
969,2525,64.0,101.0,6.0,25843,941
970,2381,437.0,168.0,7.5999999,248123,10000
971,1558,463.0,161.0,7.30000019,59982,5000
972,2857,1189.0,409.0,6.30000019,184824,12000
973,2424,3286.0,359.0,7.5999999,520104,10000
974,849,33.0,30.0,5.0,4961,251
975,2756,46.0,8.0,7.0,3262,377
976,479,35.0,15.0,4.80000019,2308,550
977,3776,14.0,14.0,6.4000001,1338,413
978,2323,375.0,116.0,6.5999999,62584,0
979,3709,1264.0,676.0,7.80000019,431578,81000
980,3106,438.0,258.0,6.5999999,149922,0
981,413,185.0,52.0,7.0,33597,0
982,4950,33.0,5.0,2.9000001,4398,141
983,3183,245.0,263.0,7.0999999,111117,13000
984,2313,14.0,10.0,5.80000019,480,172
985,2375,942.0,239.0,7.19999981,217373,0
986,603,11.0,8.0,5.9000001,475,123
987,4487,174.0,224.0,7.19999981,49207,30000
988,3984,208.0,382.0,5.5999999,70838,18000
989,4047,113.0,119.0,4.9000001,28629,0
990,1836,8.0,12.0,4.69999981,285,51
991,1600,85.0,71.0,6.9000001,6041,169
992,2432,518.0,220.0,6.0,80903,0
993,3997,178.0,248.0,6.5,95274,20000
994,3230,156.0,191.0,7.0,152601,0
995,762,140.0,57.0,6.5999999,42315,0
996,4566,1.0,1.0,8.30000019,30,70
997,1889,207.0,81.0,5.30000019,61966,797
998,2554,9.0,11.0,7.69999981,2097,23
999,4629,627.0,371.0,6.9000001,172965,67000
1000,3553,59.0,97.0,6.0999999,19230,0
1001,4179,904.0,406.0,7.5999999,421658,58000
1002,2701,172.0,112.0,6.9000001,17770,0
1003,3428,142.0,166.0,5.5,31918,0
1004,2143,41.0,24.0,6.4000001,2588,205
1005,3465,75.0,117.0,6.5,47364,0
1006,4066,224.0,208.0,5.4000001,53471,29000
1007,2899,310.0,207.0,7.4000001,184795,22000
1008,3662,108.0,223.0,6.30000019,36145,0
1009,3851,3.0,7.0,3.70000005,458,381
1010,4764,116.0,132.0,6.5,51326,8000
1011,4648,39.0,58.0,5.30000019,7358,0
1012,3831,439.0,549.0,7.30000019,205284,22000
1013,665,96.0,28.0,7.5,39508,0
1014,2102,26.0,39.0,5.5,4247,266
1015,56,116.0,74.0,7.0999999,11047,1000
1016,3581,293.0,221.0,4.30000019,59581,0
1017,1286,354.0,85.0,6.5999999,31227,0
1018,2680,124.0,90.0,6.4000001,22604,0
1019,1119,278.0,88.0,6.80000019,52805,0
1020,2760,998.0,211.0,4.69999981,92789,0
1021,3952,5.0,13.0,3.4000001,485,284
1022,3334,129.0,58.0,6.30000019,15091,0
1023,3224,43.0,155.0,6.19999981,8924,0
1024,3284,39.0,93.0,5.5999999,10417,610
1025,3654,245.0,297.0,6.30000019,84118,13000
1026,3361,376.0,287.0,5.5999999,76303,0
1027,3308,184.0,148.0,7.4000001,74476,15000
1028,4413,39.0,106.0,6.5999999,13762,0
1029,213,210.0,56.0,7.4000001,40277,0
1030,4197,154.0,203.0,6.5,82804,15000
1031,4554,64.0,121.0,5.80000019,19547,0
1032,4365,48.0,107.0,5.69999981,8895,3000
1033,3570,187.0,197.0,6.30000019,87768,12000
1034,3248,691.0,397.0,6.5999999,158354,11000
1035,4136,41.0,52.0,5.0,7098,0
1036,467,32.0,21.0,7.0,2770,471
1037,601,188.0,112.0,7.19999981,55513,0
1038,1232,609.0,213.0,7.30000019,123558,19000
1039,2155,86.0,46.0,7.0,7479,857
1040,1246,89.0,68.0,6.5,12601,0
1041,344,56.0,18.0,7.30000019,5894,0
1042,3751,8.0,5.0,7.5,3543,614
1043,3372,20.0,22.0,5.9000001,7759,1000
1044,158,63.0,53.0,8.10000038,12631,0
1045,4617,289.0,391.0,7.0,115216,44000
1046,2736,3.0,3.0,6.5999999,91,144
1047,252,294.0,121.0,6.30000019,69534,0
1048,3490,104.0,87.0,7.69999981,60460,14000
1049,160,276.0,120.0,6.69999981,74249,0
1050,3041,69.0,160.0,6.80000019,9264,0
1051,3120,126.0,129.0,5.5,63969,0
1052,752,182.0,79.0,6.80000019,94435,5000
1053,4753,101.0,64.0,5.5999999,21833,0
1054,4842,166.0,158.0,6.0,49671,11000
1055,284,1320.0,253.0,8.39999962,610333,37000
1056,1086,141.0,67.0,4.80000019,11512,471
1057,1077,126.0,79.0,5.80000019,26893,815
1058,288,102.0,60.0,6.69999981,10832,0
1059,889,345.0,72.0,6.0,122347,0
1060,349,128.0,51.0,6.0999999,35172,0
1061,3819,83.0,136.0,6.30000019,43867,0
1062,168,19.0,14.0,6.80000019,544,65
1063,1432,101.0,51.0,5.30000019,11709,650
1064,4522,100.0,164.0,6.0999999,76791,0
1065,124,36.0,38.0,6.0,952,200
1066,4865,84.0,129.0,6.4000001,15385,0
1067,3210,33.0,55.0,6.9000001,6263,765
1068,38,235.0,97.0,8.10000038,40359,0
1069,455,74.0,65.0,5.69999981,4288,0
1070,3985,377.0,487.0,7.80000019,237848,71000
1071,2563,70.0,64.0,6.80000019,9611,864
1072,4133,285.0,322.0,7.30000019,67797,30000
1073,4417,19.0,102.0,7.30000019,4035,2000
1074,1880,180.0,79.0,7.19999981,26730,2000
1075,2132,176.0,76.0,4.80000019,26390,713
1076,4771,3.0,10.0,7.30000019,139,52
1077,974,28.0,16.0,7.4000001,2801,1000
1078,76,1040.0,290.0,8.5,422432,18000
1079,4602,1.0,8.0,4.9000001,514,158
1080,1966,40.0,22.0,5.4000001,1618,63
1081,800,36.0,36.0,6.5999999,6375,265
1082,1056,257.0,71.0,8.0,28951,0
1083,4091,71.0,82.0,5.30000019,7988,0
1084,781,434.0,93.0,7.19999981,99033,0
1085,3240,200.0,224.0,6.4000001,54601,23000
1086,1001,81.0,38.0,6.4000001,9740,389
1087,453,100.0,70.0,5.9000001,10082,0
1088,1556,788.0,166.0,6.4000001,72259,0
1089,2465,671.0,222.0,6.69999981,70771,0
1090,3135,104.0,132.0,6.19999981,32311,0
1091,1168,556.0,153.0,6.5,151812,0
1092,4438,187.0,196.0,6.30000019,114294,12000
1093,2148,2.0,,7.4000001,56,32
1094,1495,1344.0,294.0,7.19999981,245152,0
1095,805,166.0,53.0,5.80000019,48909,0
1096,396,235.0,81.0,7.19999981,126907,0
1097,1341,35.0,28.0,7.30000019,2601,260
1098,4325,16.0,60.0,6.30000019,4265,0
1099,3171,20.0,35.0,3.0999999,5463,140
1100,3214,110.0,222.0,7.0,21360,0
1101,3650,64.0,19.0,5.69999981,4990,0
1102,2557,229.0,189.0,7.0,36455,0
1103,1020,141.0,91.0,7.0999999,46221,0
1104,1138,56.0,,7.4000001,1465,515
1105,2549,472.0,174.0,7.4000001,114797,0
1106,318,1168.0,302.0,8.19999981,461609,34000
1107,1595,109.0,64.0,7.19999981,8509,420
1108,4803,497.0,443.0,6.5,128306,37000
1109,2418,268.0,124.0,6.4000001,21225,1000
1110,702,615.0,136.0,7.80000019,181749,0
1111,4885,49.0,125.0,7.0999999,11744,0
1112,866,93.0,44.0,7.0999999,24145,0
1113,4656,265.0,361.0,7.0999999,134625,40000
1114,4523,1.0,5.0,7.5999999,101,221
1115,146,89.0,50.0,6.30000019,12677,414
1116,4792,121.0,148.0,5.0999999,26767,0
1117,3051,31.0,21.0,4.9000001,2701,153
1118,1099,222.0,143.0,7.5,171792,12000
1119,3923,161.0,270.0,6.5,101977,0
1120,4791,17.0,19.0,5.5,1274,380
1121,4807,17.0,14.0,4.0,859,369
1122,4632,185.0,172.0,6.4000001,40568,18000
1123,3739,68.0,169.0,4.9000001,16437,0
1124,4962,22.0,4.0,7.5,7945,915
1125,1957,539.0,251.0,6.80000019,55040,0
1126,4785,1188.0,556.0,8.10000038,406020,190000
1127,4207,30.0,26.0,6.69999981,6062,0
1128,1059,109.0,49.0,6.5999999,9494,515
1129,2294,521.0,148.0,2.29999995,37626,1000
1130,975,73.0,59.0,6.19999981,16562,697
1131,2160,56.0,73.0,7.30000019,8708,345
1132,497,143.0,51.0,7.69999981,52846,0
1133,2429,323.0,239.0,7.5999999,191998,0
1134,4880,139.0,196.0,6.9000001,40862,15000
1135,1543,119.0,71.0,4.80000019,19699,387
1136,4307,9.0,8.0,4.5,719,128
1137,2565,151.0,85.0,5.5,37681,0
1138,2559,110.0,71.0,4.9000001,15740,1000
1139,201,760.0,149.0,8.69999981,680041,32000
1140,3186,324.0,341.0,7.0,102125,10000
1141,2078,232.0,69.0,5.9000001,62861,0
1142,40,175.0,90.0,7.69999981,19236,0
1143,2506,403.0,173.0,5.5,41763,0
1144,3870,332.0,349.0,6.9000001,210548,29000
1145,1874,460.0,166.0,6.5,63677,0
1146,4412,76.0,98.0,6.30000019,31323,0
1147,47,90.0,21.0,7.0,3167,456
1148,1279,928.0,163.0,7.80000019,162037,0
1149,3772,12.0,21.0,5.69999981,982,370
1150,1795,149.0,88.0,7.30000019,34383,0
1151,3083,25.0,88.0,6.5,7794,866
1152,1926,180.0,127.0,5.5,42324,846
1153,147,150.0,78.0,6.0999999,32378,0
1154,4754,229.0,280.0,6.4000001,117739,30000
1155,2937,31.0,68.0,8.39999962,2673,116
1156,2247,57.0,33.0,6.0999999,9296,458
1157,2991,318.0,215.0,6.5999999,150764,0
1158,1618,153.0,92.0,6.19999981,17333,0
1159,2074,1055.0,289.0,7.5,405973,0
1160,3736,387.0,340.0,6.9000001,353442,31000
1161,1240,160.0,47.0,7.0999999,19194,0
1162,4931,28.0,7.0,7.9000001,2948,3000
